peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K9me3_Rep1_S3	Arm_P14_Day30_H3K9me3_Rep2_S4	Arm_P14_Day30_H3K9me3_Rep3_S1	Arm_P14_Day30_H3K9me3_Rep4_S2
peak23057	chr19	8371837	8375941	.	4105	19.61	12.5	11.01	10.37
peak23058	chr19	8382027	8385127	.	3101	11.03	15.63	20.8	20.73
peak23059	chr19	8387151	8396715	.	9565	197.28	168.75	155.39	190.05
peak23060	chr19	8401130	8403626	.	2497	23.28	39.58	29.36	17.28
peak23061	chr19	8409037	8411720	.	2684	18.38	17.71	12.24	9.21
peak23062	chr19	8420054	8425593	.	5540	34.31	44.79	53.84	44.92
peak23063	chr19	8434481	8442415	.	7935	67.39	58.33	67.29	52.98
peak23064	chr19	8448929	8464123	.	15195	61.27	81.25	80.75	82.93
peak23065	chr19	8496206	8506652	.	10447	120.08	105.21	127.25	116.33
peak23066	chr19	8511851	8522210	.	10360	44.11	41.67	52.61	50.68
peak23067	chr19	8528769	8537001	.	8233	104.15	101.04	96.66	78.32
peak23068	chr19	8546168	8552986	.	6819	42.89	53.13	61.18	48.38
peak23069	chr19	8635255	8636619	.	1365	17.15	10.42	11.01	9.21
peak23070	chr19	9124423	9127063	.	2641	22.06	14.58	31.81	16.13
peak23071	chr19	9147206	9161954	.	14749	112.73	107.29	75.86	114.03
peak23072	chr19	9168472	9169826	.	1355	9.8	10.42	9.79	11.52
peak23073	chr19	9173008	9178566	.	5559	57.59	63.54	59.95	51.83
peak23074	chr19	9187944	9190409	.	2466	20.83	21.88	28.14	17.28
peak23075	chr19	9194965	9201967	.	7003	35.53	50	39.15	47.22
peak23076	chr19	9206911	9209043	.	2133	14.7	13.54	15.91	5.76
peak23077	chr19	9224072	9230824	.	6753	40.44	31.25	29.36	25.34
peak23078	chr19	9248254	9267811	.	19558	372.5	319.8	338.92	323.66
peak23079	chr19	9268253	9292358	.	24106	69.84	66.67	78.31	94.45
peak23080	chr19	9297416	9301206	.	3791	7.35	9.38	7.34	10.37
peak23081	chr19	9303802	9341878	.	38077	256.1	246.88	266.73	258
peak23082	chr19	9343479	9351320	.	7842	17.15	21.88	15.91	25.34
peak23083	chr19	9367434	9388798	.	21365	158.07	152.09	129.69	155.49
peak23084	chr19	9395894	9413482	.	17589	117.63	112.5	126.02	109.42
peak23085	chr19	9416880	9428301	.	11422	29.41	38.54	28.14	34.55
peak23086	chr19	9435173	9442419	.	7247	35.53	27.08	33.04	31.1
peak23087	chr19	9450880	9519542	.	68663	638.4	636.47	653.36	640.4
peak23088	chr19	9522106	9538016	.	15911	89.45	92.71	106.45	108.27
peak23089	chr19	9539678	9578037	.	38360	477.88	531.26	553.03	548.26
peak23090	chr19	9603844	9634277	.	30434	552.63	520.85	533.46	556.32
peak23091	chr19	9644649	9654534	.	9886	63.72	45.83	70.96	47.22
peak23092	chr19	9655046	9708110	.	53065	550.18	582.31	570.16	564.38
peak23093	chr19	9709816	9723415	.	13600	116.41	129.17	94.21	130.15
peak23094	chr19	9726363	9735639	.	9277	46.56	40.63	56.28	63.35
peak23095	chr19	9745817	9760255	.	14439	111.51	137.5	133.36	139.37
peak23096	chr19	9765645	9771565	.	5921	25.73	22.92	26.92	24.19
peak23097	chr19	9781463	9803294	.	21832	213.21	208.34	223.91	180.83
peak23098	chr19	9819008	9824950	.	5943	40.44	31.25	42.82	46.07
peak23099	chr19	9828804	9837234	.	8431	118.86	123.96	104	143.97
peak23100	chr19	9857308	9859724	.	2417	7.35	21.88	12.24	11.52
peak23101	chr19	9908034	9911090	.	3057	7.35	3.13	11.01	12.67
peak23102	chr19	9949847	9952207	.	2361	8.58	5.21	11.01	12.67
peak23103	chr19	10151455	10153683	.	2229	2.45	5.21	4.89	2.3
peak23104	chr19	10884345	10886330	.	1986	22.06	21.88	23.25	28.79
peak23105	chr19	10970662	10973543	.	2882	22.06	22.92	28.14	21.88
peak23106	chr19	11024306	11027141	.	2836	28.18	15.63	24.47	28.79
peak23107	chr19	11029193	11033070	.	3878	28.18	30.21	33.04	20.73
peak23108	chr19	11038365	11044834	.	6470	57.59	53.13	39.15	52.98
peak23109	chr19	11087258	11090178	.	2921	41.66	35.42	29.36	21.88
peak23110	chr19	11115686	11117759	.	2074	7.35	7.29	12.24	10.37
peak23111	chr19	11122633	11123902	.	1270	14.7	15.63	13.46	13.82
peak23112	chr19	11150802	11157499	.	6698	170.32	154.17	182.31	168.16
peak23113	chr19	11199793	11205525	.	5733	79.65	87.5	62.4	69.11
peak23114	chr19	11212918	11223021	.	10104	96.8	92.71	102.78	100.21
peak23115	chr19	11236599	11239855	.	3257	44.11	34.38	40.38	33.4
peak23116	chr19	11295697	11298308	.	2612	13.48	20.83	20.8	23.04
peak23117	chr19	11422225	11430735	.	8511	90.68	81.25	78.31	78.32
peak23119	chr19	11559440	11567610	.	8171	47.79	55.21	44.05	48.38
peak23120	chr19	11591321	11599597	.	8277	91.9	92.71	91.76	105.97
peak23121	chr19	11671231	11676468	.	5238	50.24	38.54	44.05	69.11
peak23122	chr19	11715856	11718287	.	2432	20.83	17.71	19.58	27.64
peak23123	chr19	11731187	11737283	.	6097	25.73	28.13	22.02	28.79
peak23124	chr19	11864872	11868398	.	3527	24.51	11.46	9.79	23.04
peak23125	chr19	12049602	12052094	.	2493	33.08	39.58	26.92	39.16
peak23126	chr19	12055259	12057077	.	1819	12.25	18.75	14.68	19.58
peak23127	chr19	12064989	12071206	.	6218	23.28	14.58	24.47	28.79
peak23128	chr19	12144507	12152513	.	8007	60.04	81.25	72.19	59.89
peak23129	chr19	12158217	12161490	.	3274	31.86	26.04	15.91	29.95
peak23130	chr19	12178696	12188216	.	9521	33.08	32.29	39.15	42.62
peak23131	chr19	12213510	12222167	.	8658	52.69	42.71	55.06	50.68
peak23132	chr19	12342880	12353516	.	10637	57.59	67.71	81.98	88.69
peak23133	chr19	12361138	12372092	.	10955	160.52	182.3	171.29	150.89
peak23134	chr19	12447066	12454937	.	7872	133.56	141.67	102.78	125.55
peak23135	chr19	12503078	12508985	.	5908	63.72	66.67	73.41	73.72
peak23136	chr19	12542199	12549426	.	7228	60.04	61.46	73.41	66.8
peak23137	chr19	12660533	12664461	.	3929	9.8	13.54	12.24	17.28
peak23138	chr19	12742868	12746487	.	3620	19.61	18.75	17.13	25.34
peak23140	chr19	12870258	12874269	.	4012	29.41	28.13	12.24	29.95
peak23141	chr19	12896104	12900954	.	4851	30.63	37.5	33.04	13.82
peak23142	chr19	12907762	12909998	.	2237	9.8	14.58	14.68	9.21
peak23143	chr19	12913774	12915574	.	1801	2.45	3.13	2.45	4.61
peak23144	chr19	12942556	12946483	.	3928	20.83	19.79	23.25	23.04
peak23145	chr19	12960494	12970023	.	9530	23.28	39.58	25.69	38.01
peak23146	chr19	12983477	12993248	.	9772	51.46	61.46	53.84	59.89
peak23147	chr19	13017191	13027150	.	9960	77.2	66.67	67.29	65.65
peak23148	chr19	13032308	13066577	.	34270	335.74	364.59	349.93	350.15
peak23149	chr19	13070773	13078814	.	8042	26.96	31.25	29.36	27.64
peak23150	chr19	13082328	13094724	.	12397	51.46	33.33	56.28	69.11
peak23151	chr19	13112930	13147263	.	34334	294.08	251.05	298.54	276.43
peak23152	chr19	13151990	13155712	.	3723	8.58	15.63	8.56	9.21
peak23153	chr19	13159895	13182820	.	22926	63.72	43.75	70.96	76.02
peak23154	chr19	13191731	13231233	.	39503	252.42	231.26	236.14	260.31
peak23155	chr19	13235353	13311370	.	76018	460.73	432.3	479.62	498.73
peak23156	chr19	13312311	13791707	.	479397	2719.03	2660.48	2934.02	2910.59
peak23157	chr19	13795909	13807685	.	11777	34.31	27.08	41.6	32.25
peak23158	chr19	13834341	13845997	.	11657	19.61	25	34.26	27.64
peak23159	chr19	13847352	13851183	.	3832	9.8	9.38	4.89	18.43
peak23160	chr19	13854906	13960485	.	105580	476.66	429.18	549.36	544.8
peak23161	chr19	13972164	13977072	.	4909	36.76	29.17	36.71	31.1
peak23162	chr19	13988742	14012172	.	23431	188.7	178.13	170.07	203.87
peak23163	chr19	14018221	14027219	.	8999	25.73	17.71	29.36	20.73
peak23164	chr19	14104950	14116824	.	11875	91.9	95.84	75.86	81.78
peak23165	chr19	14131793	14146584	.	14792	35.53	40.63	47.72	49.53
peak23166	chr19	14228635	14235773	.	7139	44.11	75	56.28	69.11
peak23167	chr19	14261718	14267683	.	5966	63.72	69.79	72.19	65.65
peak23168	chr19	14281504	14287052	.	5549	25.73	22.92	15.91	10.37
peak23170	chr19	14631703	14632946	.	1244	15.93	11.46	18.35	16.13
peak23171	chr19	14737087	14739737	.	2651	14.7	20.83	23.25	24.19
peak23172	chr19	14825805	14830116	.	4312	14.7	9.38	17.13	16.13
peak23173	chr19	14930916	14937720	.	6805	25.73	16.67	22.02	16.13
peak23175	chr19	14981600	14989680	.	8081	58.82	54.17	53.84	42.62
peak23176	chr19	15059629	15061033	.	1405	11.03	7.29	11.01	5.76
peak23177	chr19	15069589	15083513	.	13925	50.24	36.46	39.15	38.01
peak23178	chr19	15108726	15114755	.	6030	18.38	13.54	20.8	24.19
peak23179	chr19	15121671	15144097	.	22427	78.42	62.5	80.75	71.41
peak23180	chr19	15147886	15277571	.	129686	612.67	632.31	693.74	737.15
peak23181	chr19	15279149	15286927	.	7779	23.28	37.5	28.14	34.55
peak23182	chr19	15288475	15366704	.	78230	450.92	466.68	497.98	519.46
peak23183	chr19	15368583	15370736	.	2154	7.35	15.63	14.68	10.37
peak23184	chr19	15372407	15384661	.	12255	60.04	42.71	47.72	55.29
peak23185	chr19	15385126	15415244	.	30119	192.38	171.88	190.87	176.23
peak23186	chr19	15418754	15442852	.	24099	200.96	166.67	176.19	180.83
peak23187	chr19	15477860	15485072	.	7213	15.93	22.92	18.35	25.34
peak23188	chr19	15488971	15495153	.	6183	22.06	23.96	23.25	27.64
peak23189	chr19	15520559	15525175	.	4617	24.51	22.92	39.15	27.64
peak23190	chr19	15555080	15560944	.	5865	34.31	19.79	31.81	41.46
peak23191	chr19	15679222	15683519	.	4298	30.63	43.75	31.81	44.92
peak23192	chr19	15711922	15722047	.	10126	73.52	106.25	92.99	133.61
peak23193	chr19	15772724	15780051	.	7328	44.11	42.71	57.51	36.86
peak23194	chr19	15839469	15846410	.	6942	100.48	121.88	113.79	120.94
peak23195	chr19	16081124	16084141	.	3018	35.53	48.96	47.72	42.62
peak23196	chr19	16095309	16096447	.	1139	1.23	5.21	11.01	1.15
peak23197	chr19	16350090	16353519	.	3430	53.91	38.54	45.27	38.01
peak23198	chr19	16361690	16363003	.	1314	6.13	4.17	2.45	5.76
peak23199	chr19	16566882	16571674	.	4793	28.18	34.38	23.25	19.58
peak23200	chr19	16660178	16664161	.	3984	62.49	34.38	31.81	43.77
peak23201	chr19	16670694	16673162	.	2469	24.51	21.88	31.81	29.95
peak23204	chr19	17017896	17019767	.	1872	24.51	16.67	15.91	16.13
peak23205	chr19	17303702	17309284	.	5583	57.59	56.25	68.52	64.5
peak23206	chr19	17405521	17407331	.	1811	11.03	9.38	20.8	21.88
peak23207	chr19	17543256	17545269	.	2014	15.93	11.46	17.13	10.37
peak23208	chr19	17689070	17691381	.	2312	13.48	14.58	20.8	12.67
peak23209	chr19	17698860	17702217	.	3358	15.93	12.5	19.58	12.67
peak23210	chr19	17746044	17749412	.	3369	26.96	18.75	31.81	23.04
peak23211	chr19	17778774	17782379	.	3606	17.15	26.04	17.13	20.73
peak23212	chr19	17791773	17796048	.	4276	15.93	17.71	19.58	18.43
peak23213	chr19	17816312	17822491	.	6180	31.86	28.13	34.26	31.1
peak23214	chr19	17883293	17952258	.	68966	488.91	469.8	452.71	453.81
peak23215	chr19	17956183	18047730	.	91548	474.21	453.14	489.41	448.05
peak23216	chr19	18049860	18333050	.	283191	1640.73	1542.75	1638.3	1689.69
peak23217	chr19	18335750	18370649	.	34900	148.27	148.96	170.07	176.23
peak23218	chr19	18373824	18385235	.	11412	20.83	25	31.81	21.88
peak23219	chr19	18385949	18390532	.	4584	8.58	5.21	12.24	5.76
peak23220	chr19	18398855	18417345	.	18491	28.18	25	50.16	44.92
peak23221	chr19	18418097	18423381	.	5285	6.13	3.13	11.01	8.06
peak23222	chr19	18427248	18433839	.	6592	7.35	13.54	13.46	14.97
peak23223	chr19	18443522	18459513	.	15992	106.6	137.5	123.58	124.39
peak23224	chr19	18483430	18492777	.	9348	51.46	75	77.08	76.02
peak23225	chr19	18504305	18506247	.	1943	11.03	7.29	7.34	14.97
peak23226	chr19	18532805	18535406	.	2602	24.51	22.92	24.47	25.34
peak23227	chr19	18762025	18765227	.	3203	7.35	9.38	15.91	13.82
peak23228	chr19	18862980	18867578	.	4599	17.15	3.13	12.24	16.13
peak23229	chr19	18897045	18900951	.	3907	4.9	4.17	4.89	9.21
peak23230	chr19	18908040	19041203	.	133164	644.53	623.97	659.48	717.57
peak23231	chr19	19044280	19099073	.	54794	257.32	234.38	297.32	282.19
peak23232	chr19	19119920	19126102	.	6183	23.28	21.88	24.47	14.97
peak23233	chr19	19129824	19285743	.	155920	1063.59	1022.94	1086.49	1109.18
peak23234	chr19	19286508	20242111	.	955604	5673.32	5300.14	5899.85	5874.17
peak23235	chr19	20245689	20263357	.	17669	58.82	55.21	58.73	48.38
peak23236	chr19	20265661	20302184	.	36524	139.69	138.55	162.73	129
peak23237	chr19	20311187	20317478	.	6292	39.21	29.17	41.6	35.71
peak23238	chr19	20334205	20336785	.	2581	19.61	18.75	15.91	14.97
peak23239	chr19	20454555	20463065	.	8511	120.08	105.21	113.79	112.88
peak23240	chr19	20474506	20486278	.	11773	55.14	68.75	55.06	66.8
peak23241	chr19	20514958	20530165	.	15208	122.53	106.25	96.66	110.57
peak23242	chr19	20564706	20579529	.	14824	137.24	151.05	144.38	127.85
peak23243	chr19	20586881	20592996	.	6116	24.51	18.75	36.71	40.31
peak23244	chr19	20659625	20673235	.	13611	69.84	66.67	50.16	58.74
peak23245	chr19	20733844	20743593	.	9750	63.72	54.17	61.18	66.8
peak23246	chr19	20747051	20755324	.	8274	85.77	89.59	80.75	102.51
peak23247	chr19	20767802	20771937	.	4136	45.34	50	59.95	43.77
peak23248	chr19	20839611	20846575	.	6965	95.58	103.13	79.53	100.21
peak23249	chr19	20874961	20879129	.	4169	11.03	9.38	8.56	9.21
peak23250	chr19	20956557	20958509	.	1953	18.38	12.5	13.46	12.67
peak23251	chr19	21013045	21016044	.	3000	34.31	29.17	31.81	21.88
peak23252	chr19	21058573	21064300	.	5728	58.82	71.88	88.09	61.05
peak23253	chr19	21070368	21073383	.	3016	36.76	19.79	22.02	19.58
peak23254	chr19	21218781	21225179	.	6399	84.55	91.67	69.74	80.63
peak23255	chr19	21236500	21243231	.	6732	68.62	59.38	69.74	78.32
peak23256	chr19	21597290	21598165	.	876	13.48	8.33	8.56	9.21
peak23257	chr19	21697637	21706751	.	9115	128.66	126.04	111.34	130.15
peak23259	chr19	21877696	21880736	.	3041	23.28	13.54	11.01	17.28
peak23260	chr19	21900676	21910438	.	9763	57.59	67.71	68.52	58.74
peak23262	chr19	21920541	21936927	.	16387	160.52	176.05	196.99	164.71
peak23263	chr19	21956008	21959743	.	3736	40.44	58.33	40.38	48.38
peak23264	chr19	21967387	21989236	.	21850	171.55	168.75	167.62	171.62
peak23265	chr19	22025628	22041605	.	15978	41.66	62.5	61.18	66.8
peak23266	chr19	22097970	22103178	.	5209	20.83	20.83	20.8	21.88
peak23267	chr19	22107462	22111430	.	3969	4.9	10.42	9.79	5.76
peak23268	chr19	22145990	22168644	.	22655	36.76	33.33	48.94	58.74
peak23269	chr19	22172432	22189828	.	17397	37.99	53.13	47.72	43.77
peak23270	chr19	22193147	22224240	.	31094	84.55	75	106.45	94.45
peak23271	chr19	22238376	22252116	.	13741	35.53	38.54	30.59	42.62
peak23272	chr19	22253628	22268146	.	14519	26.96	32.29	35.48	43.77
peak23273	chr19	22275174	22282006	.	6833	17.15	19.79	20.8	9.21
peak23274	chr19	22284804	22286995	.	2192	1.23	9.38	7.34	6.91
peak23275	chr19	22328615	22335747	.	7133	22.06	13.54	20.8	31.1
peak23276	chr19	22350547	22359267	.	8721	33.08	29.17	50.16	35.71
peak23277	chr19	22360225	22446597	.	86373	512.19	568.76	535.91	535.59
peak23278	chr19	22449772	22536457	.	86686	604.09	581.26	622.78	590.87
peak23279	chr19	22540989	22546850	.	5862	61.27	40.63	37.93	36.86
peak23280	chr19	22553268	22636357	.	83090	665.36	664.6	786.73	763.64
peak23281	chr19	22639102	22680044	.	40943	383.53	361.47	373.18	345.54
peak23282	chr19	22681228	22779024	.	97797	779.32	720.85	803.86	754.43
peak23283	chr19	22782298	22846473	.	64176	444.8	431.26	447.81	471.09
peak23284	chr19	22849793	22858351	.	8559	47.79	40.63	42.82	52.98
peak23285	chr19	22896029	22900011	.	3983	35.53	18.75	22.02	31.1
peak23286	chr19	22944357	22948606	.	4250	14.7	16.67	19.58	11.52
peak23289	chr19	23201611	23202969	.	1359	4.9	3.13	3.67	10.37
peak23290	chr19	23283771	23289830	.	6060	150.72	142.71	144.38	140.52
peak23291	chr19	23452227	23454381	.	2155	8.58	10.42	3.67	5.76
peak23293	chr19	23526509	23528269	.	1761	7.35	6.25	9.79	10.37
peak23294	chr19	23546590	23548364	.	1775	9.8	16.67	15.91	26.49
peak23295	chr19	23617553	23619295	.	1743	18.38	21.88	23.25	27.64
peak23296	chr19	23713211	23715081	.	1871	13.48	22.92	23.25	24.19
peak23297	chr19	23730311	23741863	.	11553	107.83	121.88	108.89	112.88
peak23300	chr19	24547322	24549240	.	1919	23.28	15.63	9.79	12.67
peak23301	chr19	24827167	24833395	.	6229	79.65	80.21	85.65	88.69
peak23302	chr19	25102025	25104747	.	2723	12.25	22.92	12.24	16.13
peak23303	chr19	25535329	25538276	.	2948	34.31	27.08	18.35	23.04
peak23306	chr19	25714080	25718995	.	4916	18.38	27.08	28.14	28.79
peak23307	chr19	25737595	25777180	.	39586	368.83	383.34	363.39	363.97
peak23308	chr19	25778488	25787325	.	8838	68.62	75	69.74	74.87
peak23309	chr19	25789274	26066196	.	276923	2456.8	2247.97	2372.42	2463.7
peak23310	chr19	26066734	26098404	.	31671	275.7	276.05	276.52	310.99
peak23311	chr19	26109742	26129509	.	19768	183.8	178.13	181.08	157.8
peak23312	chr19	26133810	26143257	.	9448	50.24	51.04	80.75	38.01
peak23313	chr19	26145881	26151972	.	6092	24.51	30.21	34.26	34.55
peak23314	chr19	26215535	26217634	.	2100	15.93	9.38	12.24	8.06
peak23315	chr19	26221361	26245477	.	24117	207.08	200.01	205.55	195.81
peak23316	chr19	26260436	26263392	.	2957	12.25	14.58	22.02	12.67
peak23317	chr19	26390611	26392894	.	2284	3.68	8.33	9.79	4.61
peak23318	chr19	26396422	26399551	.	3130	13.48	8.33	11.01	5.76
peak23319	chr19	26429884	26431768	.	1885	8.58	8.33	4.89	3.46
peak23320	chr19	26541787	26543244	.	1458	9.8	5.21	11.01	8.06
peak23321	chr19	26824875	26829533	.	4659	37.99	30.21	30.59	33.4
peak23322	chr19	26904015	26909251	.	5237	47.79	40.63	25.69	38.01
peak23323	chr19	26915985	26918045	.	2061	25.73	25	17.13	23.04
peak23326	chr19	27131729	27133434	.	1706	20.83	19.79	28.14	16.13
peak23327	chr19	27296602	27299642	.	3041	11.03	10.42	20.8	12.67
peak23328	chr19	27402434	27408036	.	5603	64.94	65.63	72.19	64.5
peak23329	chr19	27491709	27498059	.	6351	72.3	85.42	88.09	86.38
peak23330	chr19	27560235	27562582	.	2348	23.28	12.5	15.91	12.67
peak23331	chr19	27711359	27715003	.	3645	22.06	19.79	36.71	32.25
peak23332	chr19	27751934	27757873	.	5940	88.22	111.46	101.55	84.08
peak23333	chr19	27779098	27783811	.	4714	33.08	36.46	34.26	39.16
peak23334	chr19	27812029	27813573	.	1545	11.03	13.54	18.35	10.37
peak23335	chr19	28025529	28027064	.	1536	14.7	15.63	14.68	25.34
peak23336	chr19	28149717	28156050	.	6334	89.45	64.58	78.31	86.38
peak23337	chr19	28178775	28180629	.	1855	20.83	13.54	17.13	18.43
peak23338	chr19	28193656	28196100	.	2445	14.7	15.63	18.35	17.28
peak23341	chr19	29039436	29041531	.	2096	7.35	15.63	14.68	16.13
peak23342	chr19	29082650	29085707	.	3058	13.48	25	13.46	19.58
peak23343	chr19	29158678	29162914	.	4237	23.28	34.38	31.81	34.55
peak23344	chr19	29177781	29179709	.	1929	28.18	31.25	22.02	23.04
peak23345	chr19	29219563	29221190	.	1628	15.93	14.58	13.46	17.28
peak23346	chr19	29224882	29225999	.	1118	8.58	14.58	8.56	14.97
peak23348	chr19	29315015	29317001	.	1987	20.83	20.83	17.13	16.13
peak23349	chr19	29397863	29401471	.	3609	17.15	10.42	17.13	10.37
peak23350	chr19	29513655	29515040	.	1386	6.13	9.38	8.56	12.67
peak23351	chr19	29525517	29530495	.	4979	13.48	12.5	12.24	21.88
peak23352	chr19	29553734	29556606	.	2873	24.51	13.54	15.91	14.97
peak23353	chr19	29588831	29590606	.	1776	11.03	16.67	12.24	12.67
peak23355	chr19	29684506	29694972	.	10467	218.11	218.76	185.98	221.15
peak23356	chr19	29760278	29764774	.	4497	17.15	30.21	26.92	26.49
peak23357	chr19	29897807	29900529	.	2723	4.9	5.21	11.01	8.06
peak23358	chr19	29965446	29967607	.	2162	17.15	14.58	9.79	13.82
peak23359	chr19	29990826	29996985	.	6160	66.17	62.5	68.52	66.8
peak23360	chr19	30044139	30047525	.	3387	22.06	16.67	13.46	6.91
peak23361	chr19	30097723	30101210	.	3488	8.58	7.29	13.46	10.37
peak23362	chr19	30188934	30190954	.	2021	8.58	14.58	8.56	14.97
peak23363	chr19	30387582	30390882	.	3301	20.83	28.13	29.36	28.79
peak23364	chr19	30400850	30402311	.	1462	14.7	26.04	9.79	19.58
peak23366	chr19	30604987	30614217	.	9231	78.42	109.38	100.33	77.17
peak23367	chr19	30628836	30629789	.	954	11.03	10.42	8.56	13.82
peak23368	chr19	30654951	30660445	.	5495	85.77	72.92	75.86	71.41
peak23369	chr19	30755807	30764944	.	9138	83.32	76.04	67.29	84.08
peak23370	chr19	30907402	30908610	.	1209	18.38	14.58	15.91	8.06
peak23371	chr19	30963575	30968397	.	4823	74.75	69.79	77.08	71.41
peak23372	chr19	31234370	31237946	.	3577	52.69	41.67	44.05	44.92
peak23373	chr19	31723274	31730877	.	7604	79.65	62.5	73.41	84.08
peak23375	chr19	31833837	31843190	.	9354	75.97	66.67	72.19	52.98
peak23376	chr19	31854789	31860717	.	5929	111.51	94.79	91.76	99.05
peak23377	chr19	31937757	31944519	.	6763	77.2	72.92	66.07	66.8
peak23378	chr19	32033652	32039610	.	5959	78.42	81.25	84.42	94.45
peak23379	chr19	32085537	32088911	.	3375	18.38	18.75	22.02	19.58
peak23380	chr19	32203370	32212262	.	8893	82.1	70.84	56.28	77.17
peak23382	chr19	32441905	32455375	.	13471	224.24	225.01	203.11	215.39
peak23383	chr19	32510324	32512980	.	2657	35.53	26.04	44.05	35.71
peak23384	chr19	32517319	32521671	.	4353	29.41	30.21	30.59	35.71
peak23385	chr19	32585353	32587232	.	1880	40.44	40.63	23.25	28.79
peak23386	chr19	32870763	32872342	.	1580	11.03	8.33	8.56	6.91
peak23387	chr19	32876322	32879594	.	3273	23.28	40.63	30.59	40.31
peak23388	chr19	33141076	33143031	.	1956	14.7	14.58	9.79	13.82
peak23389	chr19	33148712	33154591	.	5880	30.63	31.25	30.59	25.34
peak23390	chr19	33286736	33292625	.	5890	57.59	75	62.4	81.78
peak23391	chr19	33319979	33325422	.	5444	33.08	26.04	15.91	21.88
peak23392	chr19	33370844	33372456	.	1613	6.13	16.67	18.35	11.52
peak23393	chr19	33406709	33408726	.	2018	12.25	17.71	6.12	12.67
peak23394	chr19	33438932	33446556	.	7625	100.48	109.38	118.68	97.9
peak23395	chr19	33483386	33488265	.	4880	36.76	34.38	40.38	28.79
peak23396	chr19	33533247	33544550	.	11304	100.48	79.17	99.11	96.75
