peakN	Chr	Start	End	Strand	Length	Naive_P14_Day30_H3K9me3_Rep1_S1	Naive_P14_Day30_H3K9me3_Rep2_S2	Naive_P14_Day30_H3K9me3_Rep3_S1	Naive_P14_Day30_H3K9me3_Rep4_S2	Naive_P14_Day32_H3K9me3_Rep1_S5	Naive_P14_Day32_H3K9me3_Rep2_S6	Naive_P14_Day32_H3K9me3_Rep3_S7	Naive_P14_Day32_H3K9me3_Rep4_S8
peak19314	chr15	30986051	30992058	.	6008	29.04	36.5	26.92	13.56	19	26.27	16.52	23.3
peak19315	chr15	30996313	31017310	.	20998	161.41	152.21	149.29	154.19	146.57	149.72	139.15	168.7
peak19316	chr15	31066922	31088268	.	21347	198.14	198.5	186	211.8	208.99	192.62	184.38	196.81
peak19317	chr15	31160068	31163111	.	3044	23.06	25.81	20.39	27.11	29.86	28.89	35.66	21.69
peak19318	chr15	31181792	31183971	.	2180	23.91	23.14	29.37	22.03	19	26.27	24.35	24.1
peak19319	chr15	31201217	31207408	.	6192	76.01	79.22	88.1	71.17	73.28	79.67	81.75	84.35
peak19320	chr15	31623768	31626610	.	2843	11.96	9.79	17.95	11.86	9.05	17.51	13.92	8.84
peak19321	chr15	31685659	31687146	.	1488	13.66	24.03	14.68	14.4	10.86	20.14	15.65	18.48
peak19322	chr15	31695860	31709096	.	13237	114.44	107.71	118.29	100.82	96.81	112.07	120.02	97.2
peak19323	chr15	31753706	31770572	.	16867	148.6	161.12	177.02	160.97	144.76	159.35	151.33	133.35
peak19324	chr15	31774020	32763952	.	989933	10671.3	10775.13	10595.19	10658.77	10437.04	10495.88	10708.74	10516.22
peak19325	chr15	32768088	33084176	.	316089	3743.28	3775.97	3852.87	3872.61	3746.51	3718.39	3834.55	3781.21
peak19326	chr15	33086443	33345169	.	258727	3173.63	3139.52	3124.39	3083.85	3301.38	3293.75	3197.92	3265.48
peak19327	chr15	33348240	33351078	.	2839	17.08	14.24	8.97	11.86	6.33	14.88	12.18	7.23
peak19328	chr15	33351891	33472979	.	121089	911.27	973.81	843.5	844.67	848.64	834.38	889.71	843.48
peak19329	chr15	33475551	33516822	.	41272	242.55	224.31	194.97	226.21	230.71	220.63	208.73	225.73
peak19330	chr15	33519473	33667717	.	148245	1335.73	1265.78	1272.6	1303.01	1209.63	1211.74	1186.28	1242.73
peak19331	chr15	33669349	33679235	.	9887	52.1	61.42	68.52	66.93	51.57	38.52	49.57	45.79
peak19332	chr15	33695413	33911791	.	216379	2137.68	2155.03	2147.1	2055.34	2040.18	2028.61	2150.79	2103.89
peak19333	chr15	33918202	33944978	.	26777	216.93	174.47	187.63	183.84	164.66	196.99	169.59	175.93
peak19334	chr15	33959040	33962119	.	3080	21.35	24.03	17.95	22.03	25.33	27.14	29.57	16.87
peak19335	chr15	33980226	33987677	.	7452	58.93	55.19	61.18	51.68	59.71	50.78	48.7	45.79
peak19336	chr15	33993129	33993944	.	816	14.52	13.35	17.13	10.17	10.86	12.26	15.65	8.03
peak19339	chr15	34165152	34170531	.	5380	35.87	41.84	39.97	33.89	36.19	34.15	36.53	34.54
peak19340	chr15	34195877	34198969	.	3093	22.21	22.25	14.68	19.49	18.09	27.14	20	15.26
peak19341	chr15	34225301	34232117	.	6817	81.99	87.23	85.66	87.26	89.57	85.8	92.19	93.99
peak19342	chr15	34358561	34362636	.	4076	32.45	40.95	37.53	37.28	29.86	35.02	32.18	24.9
peak19344	chr15	34552479	34557681	.	5203	44.41	52.52	44.05	50.83	47.95	51.66	58.27	55.43
peak19345	chr15	34699602	34702244	.	2643	23.91	32.94	30.18	23.72	31.67	30.64	22.61	22.49
peak19346	chr15	34758377	34769102	.	10726	136.65	111.27	128.89	145.72	118.52	128.7	124.37	128.53
peak19347	chr15	34783257	34786856	.	3600	25.62	29.37	17.95	26.26	19	30.64	18.26	20.08
peak19348	chr15	34798187	34804086	.	5900	86.26	72.1	85.66	94.89	88.66	86.68	93.06	89.97
peak19349	chr15	34848610	34855258	.	6649	72.59	78.33	65.26	51.68	51.57	51.66	49.57	61.86
peak19350	chr15	34870044	34874598	.	4555	60.64	51.63	69.34	58.46	59.71	56.91	48.7	66.68
peak19351	chr15	34935918	34945013	.	9096	83.7	100.59	100.34	91.5	72.38	75.3	80.01	82.74
peak19352	chr15	34977932	34982239	.	4308	53.8	45.4	39.97	49.14	44.33	50.78	36.53	40.17
peak19353	chr15	34987765	34994702	.	6938	90.53	97.03	106.05	110.14	97.71	87.55	80.01	104.43
peak19354	chr15	35032749	35037666	.	4918	54.66	57.86	51.39	54.22	54.28	39.4	74.8	53.02
peak19355	chr15	35110141	35125079	.	14939	129.81	120.17	120.73	131.32	139.33	119.07	138.28	123.71
peak19356	chr15	35162522	35175552	.	13031	192.16	201.17	194.15	197.4	229.8	217.13	202.64	207.26
peak19357	chr15	35189982	35195246	.	5265	55.51	57.86	63.63	60.15	60.62	49.91	52.18	65.07
peak19358	chr15	35381621	35402059	.	20439	328.81	346.26	354.86	357.52	363.7	386.99	382.67	354.26
peak19359	chr15	35432519	35437493	.	4975	85.4	85.45	98.71	88.96	92.28	76.17	69.58	80.33
peak19360	chr15	35538667	35540480	.	1814	21.35	30.26	30.18	46.6	28.95	34.15	26.09	23.3
peak19362	chr15	35583919	35589726	.	5808	70.03	84.56	77.5	72.01	67.86	70.92	83.49	89.17
peak19363	chr15	35626610	35635126	.	8517	85.4	85.45	70.97	88.11	98.62	70.92	86.1	71.5
peak19364	chr15	35677128	35680744	.	3617	33.31	31.15	44.87	38.97	26.24	32.39	37.4	28.92
peak19365	chr15	35713379	35721731	.	8353	112.73	104.15	118.29	102.51	114	121.7	111.32	112.46
peak19366	chr15	35734557	35738844	.	4288	36.72	28.48	25.29	23.72	26.24	25.39	20.87	27.31
peak19367	chr15	35754390	35756322	.	1933	26.48	25.81	25.29	28.81	28.95	23.64	32.18	16.07
peak19368	chr15	35783854	35786633	.	2780	42.7	38.28	35.08	34.74	43.43	31.52	37.4	34.54
peak19369	chr15	35946724	35948847	.	2124	22.21	27.59	22.84	22.03	27.14	32.39	24.35	20.08
peak19370	chr15	35953109	35956141	.	3033	24.77	40.06	25.29	22.87	28.95	35.02	24.35	21.69
peak19371	chr15	35972406	35975863	.	3458	23.06	24.03	26.92	22.87	28.95	21.01	19.13	20.08
peak19372	chr15	35991649	35997631	.	5983	71.74	76.55	74.23	72.86	65.14	62.16	86.97	75.51
peak19373	chr15	36130311	36136187	.	5877	63.2	59.64	55.47	67.78	58.81	63.04	51.31	60.25
peak19375	chr15	36368968	36370484	.	1517	23.06	15.13	17.13	21.18	24.43	21.89	12.18	21.69
peak19377	chr15	36462865	36469532	.	6668	113.59	126.4	101.97	113.53	152.9	131.33	131.33	144.6
peak19378	chr15	36481050	36482949	.	1900	16.23	15.13	18.76	19.49	20.81	13.13	10.44	16.87
peak19379	chr15	36673543	36679511	.	5969	81.13	88.12	94.63	84.72	86.85	60.41	87.84	77.12
peak19381	chr15	36757661	36758869	.	1209	14.52	10.68	18.76	11.86	20.81	18.39	10.44	11.25
peak19382	chr15	36995638	36997369	.	1732	22.21	12.46	8.16	20.33	16.29	11.38	20	12.05
peak19383	chr15	37050445	37058617	.	8173	99.07	120.17	108.5	107.6	146.57	104.19	128.72	128.53
peak19384	chr15	37072939	37080856	.	7918	76.01	67.65	82.39	99.12	85.95	85.8	85.23	90.77
peak19385	chr15	37092200	37097061	.	4862	81.99	81	79.13	77.1	68.76	88.43	80.01	81.94
peak19386	chr15	37116446	37120053	.	3608	35.02	42.73	40.79	33.89	42.52	30.64	31.31	43.38
peak19387	chr15	37161938	37164250	.	2313	31.6	20.47	13.87	21.18	22.62	27.14	23.48	28.92
peak19389	chr15	37402571	37405633	.	3063	32.45	19.58	17.95	17.79	19	18.39	14.79	16.07
peak19390	chr15	37464769	37471454	.	6686	78.57	69.43	70.97	80.49	75.09	77.92	66.1	63.46
peak19391	chr15	37505454	37507183	.	1730	19.64	14.24	20.39	11.01	14.48	21.01	8.7	16.07
peak19392	chr15	37555570	37557356	.	1787	21.35	22.25	28.55	16.1	11.76	25.39	19.13	24.9
peak19393	chr15	37816706	37820077	.	3372	35.02	43.62	43.24	50.83	57.9	43.78	54.79	55.43
peak19394	chr15	37831883	37840502	.	8620	99.92	85.45	83.21	99.97	98.62	99.81	82.62	76.32
peak19395	chr15	37846867	37849930	.	3064	37.58	41.84	26.92	39.82	40.71	32.39	36.53	37.76
peak19396	chr15	37855272	37874365	.	19094	386.88	392.55	397.28	419.37	452.37	448.27	428.77	460.3
peak19397	chr15	37877402	37881945	.	4544	63.2	64.98	54.66	59.3	66.95	65.66	58.27	61.86
peak19398	chr15	37888617	37893995	.	5379	59.78	62.31	71.79	57.61	76	51.66	81.75	58.64
peak19400	chr15	38135945	38137886	.	1942	23.91	16.02	19.58	17.79	17.19	19.26	19.13	14.46
peak19401	chr15	38147073	38155288	.	8216	83.7	81.89	90.55	93.19	104.95	101.56	97.41	95.59
peak19402	chr15	38433275	38437741	.	4467	68.32	58.75	76.68	77.94	66.95	77.05	78.27	92.38
peak19403	chr15	38462675	38464981	.	2307	31.6	22.25	28.55	26.26	28.95	19.26	15.65	18.48
peak19404	chr15	38478792	38483151	.	4360	48.68	54.3	55.47	46.6	64.24	49.91	60.01	44.99
peak19406	chr15	38607604	38617135	.	9532	128.11	121.95	135.42	132.17	145.66	146.21	166.11	118.89
peak19407	chr15	38986537	38989301	.	2765	19.64	22.25	19.58	17.79	19.9	22.76	15.65	22.49
peak19408	chr15	39000297	39003665	.	3369	29.04	30.26	32.63	22.03	33.48	21.01	28.7	31.33
peak19410	chr15	39061771	39073155	.	11385	124.69	121.06	132.15	119.46	109.47	131.33	121.76	106.84
peak19411	chr15	39133826	39136106	.	2281	47.83	39.17	37.53	48.29	37.09	33.27	37.4	40.17
peak19412	chr15	39153310	39155395	.	2086	26.48	24.92	18.76	19.49	17.19	19.26	17.39	20.89
peak19413	chr15	39173203	39179794	.	6592	61.49	52.52	62	75.4	62.43	51.66	71.32	50.61
peak19414	chr15	39181165	39185433	.	4269	35.87	44.51	38.34	33.04	14.48	20.14	22.61	19.28
peak19415	chr15	39232587	39233676	.	1090	16.23	20.47	17.13	11.01	19	13.13	19.13	17.67
peak19416	chr15	39241982	39246624	.	4643	51.24	42.73	49.76	43.21	44.33	56.03	46.09	49.81
peak19417	chr15	39316308	39318532	.	2225	18.79	18.69	12.24	16.1	9.95	7	12.18	9.64
peak19418	chr15	39335744	39339880	.	4137	41.85	52.52	52.21	54.22	47.05	56.03	60.01	58.64
peak19419	chr15	39347108	39353015	.	5908	57.22	60.53	57.1	55.07	38.9	59.54	46.09	56.23
peak19420	chr15	39380404	39388542	.	8139	76.01	59.64	59.55	75.4	70.57	61.29	60.01	61.05
peak19421	chr15	39428637	39433881	.	5245	39.29	24.03	36.71	35.58	36.19	47.28	33.05	36.95
peak19422	chr15	39481728	39488008	.	6281	46.12	60.53	49.76	45.75	45.24	48.15	48.7	50.61
peak19423	chr15	39492330	39518579	.	26250	196.43	181.59	165.6	143.18	159.23	158.47	153.94	144.6
peak19424	chr15	39568519	39571439	.	2921	15.37	14.24	8.16	9.32	15.38	14.01	13.92	9.64
peak19425	chr15	39572476	39598707	.	26232	129.81	128.18	137.05	116.92	118.52	125.2	121.76	96.4
peak19426	chr15	39641804	39645605	.	3802	16.23	8.9	13.87	10.17	11.76	12.26	13.05	10.44
peak19427	chr15	39672918	39757055	.	84138	461.18	438.84	452.75	442.24	427.04	436.89	434.85	451.46
peak19428	chr15	39758609	39802709	.	44101	94.8	58.75	66.08	72.86	74.19	62.16	71.32	57.84
peak19429	chr15	39980653	39995688	.	15036	107.61	115.72	122.37	130.47	115.81	112.94	95.67	123.71
peak19430	chr15	40001583	40012986	.	11404	27.33	18.69	26.1	21.18	20.81	23.64	26.09	21.69
peak19431	chr15	40034758	40055780	.	21023	122.13	97.03	106.05	88.96	106.76	98.94	104.37	93.18
peak19432	chr15	40076179	40103388	.	27210	187.04	172.69	181.92	174.53	179.14	184.74	186.12	174.32
peak19433	chr15	40107438	40117662	.	10225	6.83	11.57	6.53	11.01	9.95	9.63	9.57	10.44
peak19434	chr15	40175578	40649556	.	473979	4815.11	4793.4	4721.66	4735.91	4650.35	4560.65	4593.81	4693.78
peak19435	chr15	40664083	41078436	.	414354	4143.83	4035	3857.77	3898.02	3824.32	3776.17	3738.01	3832.63
peak19436	chr15	41086869	41134631	.	47763	276.71	254.58	256.97	247.39	243.37	253.03	234.82	258.67
peak19437	chr15	41139015	41152239	.	13225	124.69	98.81	104.42	104.21	93.19	98.94	88.71	122.1
peak19438	chr15	41171465	41173062	.	1598	15.37	13.35	12.24	15.25	9.05	14.88	16.52	16.87
peak19439	chr15	41177380	41187331	.	9952	46.12	59.64	53.02	29.65	38	41.15	53.92	39.36
peak19440	chr15	41209976	41256080	.	46105	318.56	342.7	370.36	327.02	354.66	301.18	325.27	322.93
peak19441	chr15	41258489	41274542	.	16054	91.38	97.03	90.55	103.36	98.62	88.43	75.66	72.3
peak19442	chr15	41276497	41285349	.	8853	48.68	38.28	51.39	60.15	46.14	46.4	39.14	35.35
peak19443	chr15	41297572	41304904	.	7333	28.18	34.72	27.74	18.64	19.9	22.76	20.87	20.08
peak19444	chr15	41305297	41310211	.	4915	18.79	16.02	13.05	18.64	21.71	21.01	10.44	16.87
peak19445	chr15	41313192	41322158	.	8967	35.02	39.17	44.05	44.9	44.33	32.39	38.27	36.15
peak19446	chr15	41336899	41342338	.	5440	52.95	50.74	43.24	42.36	41.62	41.15	35.66	38.56
peak19447	chr15	41366684	41374394	.	7711	46.97	36.5	42.42	43.21	45.24	28.02	27.83	37.76
peak19448	chr15	41422960	41426433	.	3474	48.68	45.4	45.68	38.12	34.38	35.02	23.48	29.72
peak19449	chr15	41528579	41533009	.	4431	27.33	26.7	25.29	37.28	38.9	31.52	33.05	28.92
peak19450	chr15	41569946	41573357	.	3412	17.93	20.47	25.29	22.87	34.38	26.27	30.44	24.9
peak19451	chr15	41890499	41905055	.	14557	200.7	235	247.99	207.57	232.52	211	253.96	225.73
peak19452	chr15	41925852	41939191	.	13340	158	167.35	157.44	147.41	168.28	162.85	166.11	159.06
peak19453	chr15	42002550	42003520	.	971	8.54	8.9	12.24	17.79	12.67	14.88	14.79	11.25
peak19454	chr15	42016101	42035024	.	18924	126.4	172.69	128.89	152.5	129.38	138.33	133.07	122.91
peak19456	chr15	42123410	42127879	.	4470	10.25	13.35	13.05	11.01	11.76	11.38	15.65	16.07
peak19457	chr15	42136119	42142730	.	6612	58.08	65.87	62	63.54	66.95	63.91	63.49	56.23
peak19458	chr15	42154714	42165218	.	10505	57.22	73.88	66.89	53.37	66.95	59.54	49.57	61.05
peak19459	chr15	42180428	42183155	.	2728	30.75	35.61	39.97	39.82	29.86	39.4	43.49	28.12
peak19460	chr15	42190453	42212365	.	21913	187.89	200.28	208.84	198.25	212.61	213.63	206.99	198.42
peak19461	chr15	42230453	42236761	.	6309	49.53	61.42	63.63	58.46	47.05	47.28	50.44	53.82
peak19462	chr15	42262834	42270052	.	7219	58.08	39.17	45.68	45.75	45.24	40.27	33.92	48.2
peak19463	chr15	42277633	42282638	.	5006	26.48	23.14	12.24	14.4	9.95	14.01	13.92	8.03
peak19464	chr15	42285586	42291594	.	6009	17.08	29.37	13.05	16.1	26.24	18.39	12.18	17.67
peak19466	chr15	42312391	42319575	.	7185	57.22	76.55	64.45	73.71	55.19	56.03	60.01	67.48
peak19467	chr15	42350550	42363220	.	12671	105.9	144.2	119.1	132.17	118.52	140.09	127.85	116.48
peak19468	chr15	42367115	42370244	.	3130	8.54	3.56	7.34	5.08	6.33	7.88	6.96	5.62
peak19469	chr15	42400556	42407008	.	6453	20.5	32.04	25.29	33.04	34.38	27.14	37.4	34.54
peak19470	chr15	42410889	42415498	.	4610	13.66	3.56	14.68	6.78	6.33	11.38	2.61	12.85
peak19471	chr15	42555437	42561151	.	5715	11.1	12.46	9.79	10.17	14.48	10.51	11.31	11.25
peak19472	chr15	42568924	42582632	.	13709	87.11	81	70.16	65.24	83.24	70.04	81.75	59.45
peak19473	chr15	42591952	42604693	.	12742	107.61	128.18	110.94	119.46	129.38	106.81	119.15	102.02
peak19474	chr15	42643081	42655137	.	12057	87.97	106.82	93.81	94.89	90.47	91.06	95.67	88.36
peak19475	chr15	42726465	42729469	.	3005	23.91	16.02	24.47	14.4	7.24	14.01	14.79	6.43
peak19476	chr15	42733253	42741120	.	7868	41.85	36.5	44.05	29.65	37.09	34.15	37.4	40.17
peak19477	chr15	42747036	42752634	.	5599	27.33	40.06	37.53	38.12	28.95	37.65	40.01	33.74
peak19478	chr15	42780902	42786290	.	5389	31.6	24.03	27.74	35.58	32.57	25.39	23.48	25.71
peak19479	chr15	42787286	42809626	.	22341	86.26	96.13	101.97	90.65	83.24	88.43	88.71	85.15
peak19480	chr15	42818905	42828237	.	9333	26.48	42.73	33.45	25.42	27.14	31.52	37.4	25.71
peak19481	chr15	42851776	42886737	.	34962	149.46	140.64	160.71	145.72	142.95	141.84	143.5	134.96
peak19482	chr15	42924919	42944524	.	19606	163.98	165.57	170.5	192.32	172.8	162.85	187.86	183.16
peak19483	chr15	43092383	43097229	.	4847	33.31	26.7	37.53	35.58	23.52	29.77	33.92	26.51
peak19484	chr15	43098191	43103173	.	4983	21.35	36.5	29.37	27.96	32.57	25.39	13.92	28.12
peak19485	chr15	43137580	43147903	.	10324	118.71	112.16	109.31	103.36	114	119.07	94.8	121.3
peak19486	chr15	43286341	43298171	.	11831	89.67	121.06	128.89	122	120.33	113.82	128.72	114.07
peak19487	chr15	43318188	43341346	.	23159	222.05	178.92	195.78	194.01	178.23	208.38	204.38	205.65
peak19488	chr15	43344631	43349182	.	4552	29.04	29.37	26.92	25.42	37.09	27.14	33.05	31.33
peak19489	chr15	43419676	43424681	.	5006	52.1	44.51	40.79	38.12	45.24	29.77	31.31	35.35
peak19490	chr15	43464160	43469616	.	5457	28.18	21.36	31	37.28	41.62	36.77	34.79	31.33
peak19491	chr15	43485944	43489543	.	3600	19.64	16.91	17.13	21.18	17.19	14.88	16.52	16.87
peak19492	chr15	43517082	43525381	.	8300	89.67	94.35	68.52	74.55	86.85	92.81	94.8	82.74
peak19493	chr15	43548296	43557420	.	9125	69.18	73.88	65.26	59.3	71.47	63.91	55.66	59.45
peak19494	chr15	43564163	43583076	.	18914	141.77	153.99	135.42	130.47	104.95	126.08	140.02	110.86
peak19495	chr15	43587777	43757065	.	169289	1627.81	1676.13	1620.93	1626.65	1643.91	1568.95	1589.83	1665.28
peak19496	chr15	43760308	43866791	.	106484	1184.56	1035.23	1164.92	1103.92	1110.11	1110.17	1070.61	1120.63
peak19497	chr15	43872356	43990214	.	117859	1622.69	1563.97	1517.33	1561.41	1491.91	1509.42	1536.78	1568.07
peak19498	chr15	43992757	44152022	.	159266	2229.91	2197.75	2165.86	2223.08	2129.75	2179.2	2171.67	2119.15
peak19499	chr15	44153463	44330339	.	176877	2053.13	2066.01	2092.44	2162.08	1976.85	2020.73	2084.69	1982.59
peak19500	chr15	44366889	44369868	.	2980	33.31	27.59	31.81	38.12	24.43	20.14	22.61	16.87
peak19501	chr15	44390614	44393798	.	3185	24.77	8.9	12.24	16.94	9.95	14.88	7.83	12.85
peak19502	chr15	44442468	44443968	.	1501	17.93	19.58	14.68	27.11	24.43	23.64	21.74	20.08
peak19503	chr15	44468697	44478508	.	9812	105.05	93.46	93	98.28	114	98.94	100.89	93.99
peak19504	chr15	44609414	44610699	.	1286	11.1	16.91	17.95	11.86	13.57	11.38	6.96	12.05
peak19505	chr15	44649018	44661608	.	12591	175.93	175.36	163.15	163.51	148.38	173.36	151.33	168.7
peak19506	chr15	44718202	44728692	.	10491	74.3	80.11	77.5	77.94	88.66	80.55	101.76	85.95
peak19507	chr15	44767832	44771359	.	3528	20.5	20.47	18.76	17.79	16.29	21.01	13.92	15.26
peak19508	chr15	44789756	44796426	.	6671	76.86	73.88	76.68	83.87	79.62	77.05	77.4	85.95
peak19509	chr15	44846271	44853690	.	7420	40.14	42.73	33.45	41.51	34.38	42.03	36.53	36.15
peak19510	chr15	44856729	48580269	.	3723541	62076.33	61487.23	61264.16	61645.67	63556.83	62913.13	63047.87	63490.96
peak19511	chr15	48591929	48623295	.	31367	206.68	186.93	186.81	191.47	185.47	156.72	175.68	165.48
peak19512	chr15	48624489	48726648	.	102160	932.62	850.97	893.27	845.52	888.45	852.77	854.05	851.52
peak19513	chr15	48735637	48746614	.	10978	63.2	68.54	61.18	47.44	54.28	56.03	48.7	49
peak19514	chr15	48749413	48752071	.	2659	15.37	13.35	17.13	18.64	19.9	11.38	7.83	13.66
peak19515	chr15	48754833	48762645	.	7813	35.87	40.95	45.68	21.18	50.67	25.39	37.4	47.4
peak19516	chr15	48799104	49555843	.	756740	10297.23	10339.85	10074.73	10247.87	10209.05	10246.35	9956.44	10241.49
peak19517	chr15	49559333	49812495	.	253163	2328.98	2339.28	2368.17	2324.75	2347.79	2271.13	2322.99	2247.68
peak19518	chr15	49815291	49835905	.	20615	163.12	172.69	169.68	171.14	179.14	143.59	151.33	171.11
peak19519	chr15	49836854	49847352	.	10499	119.57	114.83	127.26	152.5	126.66	119.95	131.33	127.73
peak19520	chr15	49849990	49859464	.	9475	99.07	77.44	86.47	95.73	98.62	87.55	82.62	84.35
peak19521	chr15	49861446	49871228	.	9783	53.8	67.65	53.02	50.83	58.81	48.15	60.88	73.1
peak19522	chr15	49875057	49882354	.	7298	45.26	33.83	35.89	30.5	38.9	28.02	30.44	35.35
peak19523	chr15	49908970	49912845	.	3876	15.37	21.36	26.92	19.49	18.09	28.02	24.35	26.51
peak19524	chr15	49917376	49936113	.	18738	128.11	146.87	154.18	141.48	127.57	122.57	118.28	128.53
peak19525	chr15	49945870	49965803	.	19934	196.43	184.26	225.15	189.78	172.8	193.49	184.38	183.96
peak19526	chr15	49967497	49975172	.	7676	44.41	58.75	61.18	44.9	45.24	53.41	55.66	44.99
peak19527	chr15	49994940	49998105	.	3166	27.33	17.8	17.95	18.64	24.43	17.51	26.09	21.69
peak19528	chr15	50016477	50020580	.	4104	29.04	34.72	29.37	33.04	38.9	33.27	34.79	23.3
peak19529	chr15	50032121	50042808	.	10688	78.57	99.7	88.1	88.96	82.33	77.92	80.88	77.12
peak19530	chr15	50052774	50068846	.	16073	131.52	103.26	127.26	128.78	137.52	126.08	120.02	107.64
peak19531	chr15	50069340	50079314	.	9975	82.84	84.56	85.66	67.78	67.86	80.55	62.62	64.27
peak19532	chr15	50127722	50136090	.	8369	93.95	117.5	104.42	100.82	105.85	109.44	97.41	98
peak19533	chr15	50159578	50164710	.	5133	70.89	72.1	59.55	58.46	61.52	58.66	48.7	63.46
peak19534	chr15	50179769	50185497	.	5729	80.28	73.88	84.84	89.8	71.47	67.42	70.45	64.27
peak19535	chr15	50203708	50207344	.	3637	25.62	20.47	26.92	33.04	26.24	25.39	21.74	28.92
peak19536	chr15	50240179	50244683	.	4505	35.87	26.7	23.66	38.12	28.05	31.52	34.79	27.31
peak19537	chr15	50348209	50354510	.	6302	40.14	48.07	44.87	43.21	47.05	41.15	42.62	51.41
peak19538	chr15	50364640	50370258	.	5619	75.16	66.76	73.42	77.1	76.9	83.18	82.62	67.48
peak19539	chr15	50386173	50390676	.	4504	30.75	32.04	35.89	33.89	34.38	33.27	35.66	28.92
peak19540	chr15	50410153	50411262	.	1110	7.69	8.01	14.68	13.56	15.38	18.39	12.18	11.25
peak19541	chr15	50425406	50430416	.	5011	45.26	48.96	53.02	56.76	47.95	44.65	33.05	45.79
peak19542	chr15	50434241	50444067	.	9827	147.75	145.09	130.52	157.58	161.95	133.96	143.5	134.96
peak19543	chr15	50464657	50469811	.	5155	48.68	40.95	36.71	44.06	31.67	41.15	40.88	35.35
peak19544	chr15	50483738	50494692	.	10955	131.52	120.17	113.39	118.61	135.71	130.45	124.37	106.04
peak19545	chr15	50526833	50533684	.	6852	81.13	68.54	70.16	65.24	72.38	56.03	75.66	57.84
peak19546	chr15	50555116	50561019	.	5904	71.74	54.3	83.21	73.71	75.09	86.68	81.75	83.54
peak19547	chr15	50572317	50581492	.	9176	103.34	104.15	112.58	81.33	96.81	98.06	106.1	93.99
peak19548	chr15	50593696	50604853	.	11158	128.11	130.85	129.71	114.37	145.66	113.82	142.63	124.51
peak19549	chr15	50612949	50615454	.	2506	16.23	33.83	17.95	18.64	25.33	18.39	17.39	18.48
peak19550	chr15	50623786	50632659	.	8874	127.25	127.29	141.13	110.98	103.14	126.08	146.11	135.76
peak19551	chr15	50635992	50644949	.	8958	84.55	82.78	79.95	103.36	87.76	87.55	116.54	93.18
peak19552	chr15	50824874	50826760	.	1887	16.23	13.35	14.68	15.25	10.86	14.88	14.79	14.46
peak19553	chr15	51029331	51039049	.	9719	93.09	93.46	97.08	109.29	93.19	92.81	86.97	89.17
peak19554	chr15	51048332	51054886	.	6555	84.55	68.54	72.6	66.08	73.28	76.17	85.23	71.5
peak19555	chr15	51111697	51117599	.	5903	61.49	77.44	63.63	73.71	68.76	74.42	81.75	76.32
peak19556	chr15	51170557	51171824	.	1268	15.37	8.9	9.79	6.78	21.71	14.01	7.83	16.07
peak19557	chr15	51238582	51241079	.	2498	16.23	20.47	27.74	27.96	19	17.51	20	21.69
peak19558	chr15	51434698	51437363	.	2666	18.79	24.92	12.24	24.57	27.14	13.13	17.39	28.12
peak19559	chr15	51607073	51612766	.	5694	76.01	88.12	74.23	94.04	73.28	83.18	86.97	66.68
peak19560	chr15	51655527	51659078	.	3552	22.21	29.37	33.45	33.04	23.52	30.64	20	19.28
peak19561	chr15	51732817	51734424	.	1608	1.71	5.34	8.97	2.54	1.81	2.63	3.48	6.43
peak19562	chr15	52014655	52016970	.	2316	20.5	14.24	20.39	23.72	22.62	31.52	20	18.48
peak19563	chr15	52022791	52028097	.	5307	52.1	74.77	57.92	71.17	64.24	54.28	57.4	81.94
peak19564	chr15	52077428	52089591	.	12164	65.76	77.44	69.34	56.76	61.52	73.54	77.4	64.27
peak19565	chr15	52099313	52104095	.	4783	42.7	33.83	35.89	44.9	47.05	38.52	34.79	31.33
peak19566	chr15	52122824	52133457	.	10634	101.63	121.95	119.92	139.79	121.23	118.2	109.58	98.81
