peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K4me3_Rep1_S5	Arm_P14_Day30_H3K4me3_Rep2_S6	Arm_P14_Day30_H3K4me3_Rep3_S7	Arm_P14_Day30_H3K4me3_Rep4_S8
peak47049	chr18	62248972	62250870	.	1899	49.95	57.59	43.9	60.01
peak47050	chr18	62538812	62540557	.	1746	41.96	56.75	41.86	52.51
peak47051	chr18	62546926	62550085	.	3160	567.47	538.67	545.23	495.07
peak47052	chr18	62719177	62722008	.	2832	284.73	282.89	257.3	300.04
peak47053	chr18	62726208	62729019	.	2812	72.93	88.93	83.72	87.87
peak47054	chr18	62921156	62923649	.	2494	209.8	182.95	205.23	185.38
peak47055	chr18	62970884	62973225	.	2342	71.93	61.83	74.54	83.58
peak47056	chr18	62977186	62980038	.	2853	548.49	523.43	561.57	500.43
peak47057	chr18	63690093	63693464	.	3372	671.37	687.74	643.25	655.81
peak47058	chr18	63708158	63710313	.	2156	430.6	416.71	399.22	417.92
peak47060	chr18	63863501	63864883	.	1383	29.97	19.48	26.55	40.72
peak47061	chr18	64333483	64334842	.	1360	49.95	66.06	61.26	62.15
peak47062	chr18	64338381	64339970	.	1590	75.93	91.47	77.6	75.01
peak47063	chr18	64341349	64343762	.	2414	106.9	119.42	117.42	113.59
peak47065	chr18	64487666	64489962	.	2297	368.66	384.52	367.57	382.56
peak47066	chr18	64515165	64518239	.	3075	748.3	658.1	698.38	647.24
peak47067	chr18	64527136	64528185	.	1050	87.92	100.79	95.98	79.3
peak47068	chr18	64530274	64532035	.	1762	222.79	192.26	183.78	212.17
peak47069	chr18	64886651	64889896	.	3246	718.33	648.78	608.53	666.53
peak47070	chr18	64894147	64896656	.	2510	71.93	77.07	71.47	67.51
peak47072	chr18	64912531	64914688	.	2158	112.89	110.95	99.04	108.23
peak47073	chr18	64918859	64922188	.	3330	601.44	581.02	527.87	503.64
peak47074	chr18	64925368	64926509	.	1142	60.94	44.89	47.99	48.22
peak47075	chr18	64930643	64932191	.	1549	50.95	44.89	54.11	49.29
peak47076	chr18	64933115	64933705	.	591	9.99	7.62	9.19	11.79
peak47079	chr18	64991002	64992289	.	1288	77.93	74.53	62.28	66.44
peak47087	chr18	65300600	65302132	.	1533	39.96	38.11	44.93	48.22
peak47088	chr18	65311821	65313346	.	1526	131.88	155.84	132.73	137.16
peak47089	chr18	65318495	65319728	.	1234	49.95	49.12	42.88	66.44
peak47092	chr18	65348525	65350478	.	1954	55.95	61.83	71.47	61.08
peak47093	chr18	65375543	65377092	.	1550	34.97	43.2	44.93	50.36
peak47094	chr18	65380672	65383083	.	2412	469.56	457.36	443.13	401.84
peak47095	chr18	65392223	65393257	.	1035	75.93	64.37	69.43	68.58
peak47096	chr18	65394989	65396788	.	1800	302.72	262.56	277.72	251.82
peak47097	chr18	65404984	65406717	.	1734	219.8	224.45	216.46	221.82
peak47098	chr18	65414271	65417893	.	3623	821.24	780.06	785.17	757.61
peak47099	chr18	65429798	65435442	.	5645	1646.47	1670.22	1610.16	1506.65
peak47100	chr18	65478439	65480117	.	1679	80.92	72.84	111.29	91.08
peak47101	chr18	65489234	65490965	.	1732	65.94	69.45	82.7	82.51
peak47105	chr18	65690863	65692632	.	1770	349.67	367.59	340	336.48
peak47106	chr18	65695252	65696048	.	797	146.86	139.75	134.78	143.59
peak47107	chr18	65697152	65699030	.	1879	532.5	560.69	531.96	518.65
peak47108	chr18	65725613	65727030	.	1418	30.97	33.88	28.59	45.01
peak47109	chr18	65763295	65764960	.	1666	42.96	43.2	50.03	56.79
peak47110	chr18	65788258	65789694	.	1437	150.86	149.91	143.96	157.52
peak47111	chr18	65799910	65804150	.	4241	1377.72	1356	1305.89	1215.18
peak47112	chr18	65808174	65809384	.	1211	45.96	55.9	49.01	64.3
peak47113	chr18	65818752	65820049	.	1298	75.93	71.99	78.62	78.23
peak47117	chr18	65924442	65925464	.	1023	40.96	35.57	34.71	33.22
peak47118	chr18	65934460	65938631	.	4172	534.5	592.03	576.88	563.65
peak47120	chr18	66001258	66003433	.	2176	561.48	537.83	561.57	527.22
peak47122	chr18	66291215	66293002	.	1788	68.94	70.3	73.51	72.87
peak47125	chr18	66428759	66430081	.	1323	67.94	61.83	46.97	57.87
peak47126	chr18	66441090	66443307	.	2218	109.9	140.6	110.27	125.38
peak47127	chr18	66447349	66448627	.	1279	101.91	108.41	88.83	84.66
peak47128	chr18	66452651	66454060	.	1410	179.83	169.39	187.87	160.74
peak47129	chr18	66457484	66460920	.	3437	760.29	699.6	701.45	631.16
peak47130	chr18	66469995	66472364	.	2370	549.49	521.73	517.66	536.86
peak47131	chr18	66477290	66478891	.	1602	69.93	40.65	31.65	39.65
peak47133	chr18	66518975	66520776	.	1802	57.95	64.37	57.18	49.29
peak47134	chr18	66528447	66529923	.	1477	46.96	57.59	54.11	40.72
peak47135	chr18	66586464	66588242	.	1779	184.83	177.86	182.76	170.38
peak47136	chr18	67027909	67029544	.	1636	67.94	88.08	65.35	65.37
peak47137	chr18	67087567	67089577	.	2011	80.92	99.94	101.08	106.09
peak47140	chr18	67118657	67121481	.	2825	78.93	83.85	85.77	72.87
peak47141	chr18	67132329	67134679	.	2351	117.89	158.38	153.15	143.59
peak47142	chr18	67204688	67208281	.	3594	714.33	664.02	697.36	646.17
peak47143	chr18	67212189	67213450	.	1262	193.82	216.82	199.1	218.6
peak47144	chr18	67242745	67246716	.	3972	743.31	774.98	798.44	694.39
peak47145	chr18	67248420	67249849	.	1430	263.75	289.66	288.95	270.04
peak47146	chr18	67255084	67256544	.	1461	108.9	128.74	97	110.37
peak47147	chr18	67258078	67259527	.	1450	193.82	174.48	171.53	185.38
peak47148	chr18	67269801	67271531	.	1731	44.96	45.74	41.86	52.51
peak47149	chr18	67278132	67281587	.	3456	199.81	219.37	216.46	198.24
peak47150	chr18	67288118	67291028	.	2911	686.36	647.09	684.09	681.53
peak47151	chr18	67307631	67309403	.	1773	413.61	396.38	366.55	352.55
peak47153	chr18	67341817	67345181	.	3365	181.83	161.77	168.47	189.67
peak47154	chr18	67369575	67370776	.	1202	70.93	71.99	90.87	76.08
peak47155	chr18	67389105	67392824	.	3720	701.35	672.49	711.66	741.54
peak47157	chr18	67435102	67436721	.	1620	57.95	55.9	74.54	66.44
peak47158	chr18	67440535	67441858	.	1324	126.88	121.96	122.52	121.09
peak47159	chr18	67447674	67449940	.	2267	336.69	306.6	335.92	302.19
peak47160	chr18	67463168	67466234	.	3067	386.64	408.24	432.92	377.2
peak47162	chr18	67608898	67612756	.	3859	353.67	347.26	359.4	340.76
peak47163	chr18	67639862	67642557	.	2696	589.45	521.73	560.54	573.3
peak47164	chr18	67670531	67672576	.	2046	292.73	288.82	302.22	285.04
peak47165	chr18	67687357	67689620	.	2264	88.92	94.01	105.17	97.51
peak47166	chr18	67699327	67701045	.	1719	84.92	110.95	91.89	95.37
peak47167	chr18	67713869	67715634	.	1766	92.91	97.4	82.7	108.23
peak47168	chr18	67722761	67725867	.	3107	667.38	612.36	628.95	637.59
peak47169	chr18	67732585	67734639	.	2055	312.71	248.16	271.59	244.32
peak47170	chr18	67767439	67768768	.	1330	46.96	50.82	45.95	55.72
peak47171	chr18	67773748	67776789	.	3042	435.59	498.87	510.51	456.5
peak47172	chr18	67799409	67801510	.	2102	473.56	433.65	418.62	415.77
peak47173	chr18	67808379	67809785	.	1407	30.97	47.43	36.76	40.72
peak47175	chr18	67882383	67883931	.	1549	131.88	121.12	132.73	129.66
peak47177	chr18	67910131	67913309	.	3179	68.94	71.15	83.72	90.01
peak47179	chr18	67931759	67935695	.	3937	914.15	942.68	854.6	903.35
peak47180	chr18	67941427	67943833	.	2407	98.91	94.86	102.1	102.87
peak47182	chr18	67966223	67967897	.	1675	227.79	196.5	175.62	199.31
peak47183	chr18	67985047	67986832	.	1786	31.97	28.8	18.38	40.72
peak47187	chr18	68058553	68061079	.	2527	238.78	238	213.39	219.67
peak47188	chr18	68130695	68132639	.	1945	71.93	83	90.87	70.72
peak47189	chr18	68139251	68141257	.	2007	28.97	32.18	37.78	36.43
peak47190	chr18	68157403	68160584	.	3182	70.93	79.62	74.54	80.37
peak47191	chr18	68189415	68190827	.	1413	263.75	241.39	244.03	242.18
peak47192	chr18	68194280	68196568	.	2289	147.86	174.48	141.92	156.45
peak47194	chr18	68213767	68215202	.	1436	24.98	36.42	38.8	37.51
peak47195	chr18	68218485	68220564	.	2080	79.93	69.45	65.35	60.01
peak47196	chr18	68226523	68230903	.	4381	446.58	472.61	463.55	431.85
peak47197	chr18	68234307	68235292	.	986	14.99	27.95	21.44	30
peak47198	chr18	68241977	68243391	.	1415	41.96	34.73	34.71	30
peak47200	chr18	68281719	68283548	.	1830	75.93	64.37	59.22	62.15
peak47201	chr18	68286286	68287982	.	1697	45.96	46.58	47.99	55.72
peak47202	chr18	68298812	68301826	.	3015	707.34	681.81	712.68	647.24
peak47203	chr18	68336805	68338814	.	2010	132.88	143.98	126.61	176.81
peak47204	chr18	68402884	68404618	.	1735	28.97	32.18	24.5	45.01
peak47205	chr18	68464544	68466489	.	1946	20.98	44.89	33.69	26.79
peak47206	chr18	68474249	68475436	.	1188	40.96	53.36	49.01	52.51
peak47209	chr18	68710792	68712448	.	1657	7.99	6.78	5.11	5.36
peak47214	chr18	68951146	68952734	.	1589	46.96	49.97	59.22	45.01
peak47215	chr18	68968318	68970450	.	2133	121.89	117.73	121.5	122.16
peak47217	chr18	69083831	69086214	.	2384	559.48	500.56	511.53	470.43
peak47219	chr18	69195833	69199226	.	3394	252.76	260.02	233.82	241.11
peak47220	chr18	69343723	69346243	.	2521	714.33	699.6	711.66	629.02
peak47221	chr18	69346776	69349082	.	2307	276.74	323.54	298.14	303.26
peak47223	chr18	69546343	69548510	.	2168	87.92	88.93	70.45	67.51
peak47224	chr18	69570104	69571882	.	1779	248.77	232.92	246.07	216.46
peak47225	chr18	69575022	69577768	.	2747	151.86	132.13	170.51	168.24
peak47226	chr18	69591719	69595631	.	3913	816.24	750.42	717.78	708.32
peak47228	chr18	69613551	69615746	.	2196	39.96	35.57	41.86	42.86
peak47229	chr18	69644198	69645416	.	1219	28.97	35.57	39.82	20.36
peak47230	chr18	69647406	69648857	.	1452	31.97	44.89	38.8	34.29
peak47234	chr18	70419869	70420850	.	982	39.96	38.96	35.74	49.29
peak47236	chr18	70462320	70463859	.	1540	29.97	23.72	28.59	41.79
peak47237	chr18	70470735	70473743	.	3009	500.53	528.51	519.7	531.51
peak47238	chr18	70477791	70478836	.	1046	53.95	51.67	50.03	62.15
peak47239	chr18	70504068	70506667	.	2600	71.93	66.91	64.32	43.93
peak47240	chr18	70521708	70523403	.	1696	212.8	214.28	235.86	210.03
peak47241	chr18	70527657	70532243	.	4587	1394.7	1379.71	1301.81	1259.11
peak47242	chr18	70543727	70546631	.	2905	243.77	244.77	233.82	222.89
peak47243	chr18	70562886	70564085	.	1200	28.97	28.8	28.59	24.65
peak47244	chr18	70567782	70568506	.	725	133.88	119.42	125.59	118.95
peak47245	chr18	70569078	70575433	.	6356	2332.83	2308.84	2246.26	2156.03
peak47246	chr18	70577901	70579112	.	1212	196.82	189.72	188.89	220.75
peak47247	chr18	70596496	70599818	.	3323	313.71	350.65	329.79	336.48
peak47248	chr18	70602223	70603992	.	1770	151.86	182.95	175.62	159.67
peak47249	chr18	70609309	70612692	.	3384	426.6	437.04	445.17	422.2
peak47250	chr18	70621533	70623913	.	2381	177.83	233.76	217.48	206.82
peak47251	chr18	70631675	70634316	.	2642	395.63	424.33	473.76	407.2
peak47252	chr18	70639942	70641132	.	1191	192.82	187.18	184.81	171.45
peak47253	chr18	70643211	70645422	.	2212	727.32	662.33	632.02	657.95
peak47254	chr18	70651883	70653530	.	1648	324.7	294.75	296.1	304.33
peak47257	chr18	73451828	73453370	.	1543	21.98	25.41	26.55	30
peak47258	chr18	73540954	73543009	.	2056	458.57	436.19	438.02	394.34
peak47259	chr18	73546201	73546919	.	719	52.95	56.75	49.01	68.58
peak47260	chr18	73547260	73549333	.	2074	157.85	165.16	197.06	135.02
peak47262	chr18	73569789	73570341	.	553	63.94	55.9	61.26	68.58
peak47263	chr18	73571366	73572993	.	1628	511.52	481.93	522.77	458.64
peak47264	chr18	73573351	73575931	.	2581	663.38	603.89	628.95	601.16
peak47265	chr18	73584047	73585807	.	1761	53.95	52.51	47.99	69.65
peak47267	chr18	73622272	73624006	.	1735	235.78	242.23	259.34	281.83
peak47268	chr18	73642835	73645792	.	2958	127.88	128.74	130.69	131.8
peak47269	chr18	73648197	73649067	.	871	15.99	14.4	10.21	15
peak47270	chr18	73677391	73679251	.	1861	52.95	55.05	58.2	76.08
peak47271	chr18	73687845	73690415	.	2571	88.92	91.47	91.89	79.3
peak47272	chr18	73700263	73703337	.	3075	627.42	619.14	608.53	587.23
peak47273	chr18	73703652	73704879	.	1228	316.71	319.31	313.46	306.47
peak47274	chr18	73709366	73710557	.	1192	36.97	57.59	43.9	37.51
peak47275	chr18	73751370	73755202	.	3833	445.59	435.34	437	457.57
peak47276	chr18	73761683	73763317	.	1635	96.91	94.01	109.25	126.45
peak47277	chr18	73764437	73765922	.	1486	269.75	238	251.17	211.1
peak47278	chr18	73812644	73817502	.	4859	1078	975.71	1008.78	1010.5
peak47279	chr18	73834410	73837279	.	2870	662.38	653.01	666.73	596.87
peak47280	chr18	73846284	73847648	.	1365	67.94	61.83	77.6	72.87
peak47281	chr18	73862596	73865691	.	3096	86.92	112.65	115.38	106.09
peak47282	chr18	73962481	73964114	.	1634	13.99	12.7	21.44	13.93
peak47283	chr18	74062613	74066401	.	3789	122.89	135.52	118.44	147.88
peak47285	chr18	74206725	74208626	.	1902	249.77	267.64	252.19	275.4
peak47286	chr18	74213646	74214447	.	802	13.99	19.48	15.32	13.93
peak47287	chr18	74215369	74217319	.	1951	452.58	404.85	432.92	406.13
peak47288	chr18	74267553	74269848	.	2296	478.55	441.27	432.92	401.84
peak47289	chr18	74293858	74295413	.	1556	170.84	133.82	147.03	152.17
peak47292	chr18	74440752	74445128	.	4377	422.61	459.06	425.77	420.06
peak47294	chr18	74759981	74761371	.	1391	18.98	22.87	23.48	37.51
peak47295	chr18	74762692	74764134	.	1443	34.97	42.35	37.78	27.86
peak47296	chr18	74772452	74773909	.	1458	224.79	271.03	280.78	215.39
peak47297	chr18	74777920	74780997	.	3078	913.15	940.14	920.97	832.62
peak47298	chr18	74788232	74789999	.	1768	42.96	50.82	54.11	60.01
peak47300	chr18	74823255	74824236	.	982	28.97	40.65	41.86	35.36
peak47301	chr18	74827379	74830210	.	2832	72.93	88.08	63.3	100.73
peak47302	chr18	74864633	74866879	.	2247	59.94	61.83	62.28	66.44
peak47303	chr18	74879422	74880658	.	1237	181.83	223.6	198.08	230.39
peak47306	chr18	74960083	74963622	.	3540	837.22	871.53	870.94	857.27
peak47307	chr18	74990686	74992039	.	1354	80.92	83	82.7	92.16
peak47308	chr18	74999511	75002047	.	2537	389.64	418.4	371.65	391.13
peak47309	chr18	75004916	75007126	.	2211	403.62	437.88	448.23	390.06
peak47310	chr18	75018212	75020319	.	2108	357.67	383.68	365.53	337.55
peak47311	chr18	75021022	75022745	.	1724	236.78	201.58	211.35	206.82
peak47312	chr18	75030292	75032016	.	1725	99.91	107.57	90.87	125.38
peak47314	chr18	75043168	75044652	.	1485	220.79	240.54	243	233.61
peak47316	chr18	75183147	75185197	.	2051	44.96	66.91	46.97	46.08
peak47318	chr18	75214260	75216154	.	1895	154.86	155	168.47	141.45
peak47319	chr18	75217130	75218804	.	1675	22.98	46.58	38.8	50.36
peak47322	chr18	75261055	75263368	.	2314	280.74	306.6	283.85	275.4
peak47324	chr18	75277628	75280514	.	2887	384.64	362.5	355.32	350.41
peak47326	chr18	75294995	75295963	.	969	24.98	21.17	23.48	26.79
peak47327	chr18	75304141	75305368	.	1228	65.94	44.89	50.03	55.72
peak47328	chr18	75306376	75308877	.	2502	147.86	163.47	141.92	162.88
peak47329	chr18	75321873	75324017	.	2145	90.92	102.48	99.04	113.59
peak47332	chr18	75341146	75343833	.	2688	426.6	444.66	460.48	426.49
peak47333	chr18	75353005	75354645	.	1641	279.74	326.08	287.93	278.61
peak47334	chr18	75366082	75367341	.	1260	210.8	235.46	243	226.1
peak47335	chr18	75367834	75368560	.	727	127.88	121.12	107.21	96.44
peak47336	chr18	75369347	75374421	.	5075	1161.92	1145.95	1161.93	1082.3
peak47337	chr18	75376880	75379036	.	2157	440.59	444.66	445.17	446.85
peak47338	chr18	75386680	75388196	.	1517	249.77	231.22	250.15	231.46
peak47339	chr18	75390921	75393190	.	2270	283.74	304.06	279.76	278.61
peak47340	chr18	75409369	75411159	.	1791	254.76	235.46	227.69	232.53
peak47341	chr18	75415049	75415867	.	819	66.94	74.53	77.6	88.94
peak47342	chr18	75418875	75420213	.	1339	195.82	188.87	184.81	202.53
peak47343	chr18	75423755	75425377	.	1623	187.83	171.09	187.87	189.67
peak47344	chr18	75425887	75426855	.	969	85.92	92.32	69.43	98.59
peak47345	chr18	75428209	75428998	.	790	71.93	76.23	81.68	66.44
peak47346	chr18	75445078	75448048	.	2971	243.77	226.14	222.58	207.89
peak47347	chr18	75454453	75456514	.	2062	182.83	177.86	173.57	161.81
peak47348	chr18	75458969	75460074	.	1106	112.89	84.7	87.81	105.02
peak47349	chr18	75463204	75463900	.	697	25.98	31.34	18.38	21.43
peak47350	chr18	75464660	75465623	.	964	15.99	20.33	20.42	25.72
peak47351	chr18	75478151	75479747	.	1597	159.85	192.26	203.18	176.81
peak47352	chr18	75488837	75490161	.	1325	87.92	81.31	71.47	108.23
peak47353	chr18	75492492	75493541	.	1050	32.97	38.11	30.63	40.72
peak47354	chr18	75502238	75504034	.	1797	58.95	53.36	73.51	62.15
peak47355	chr18	75540681	75542116	.	1436	34.97	30.49	31.65	40.72
peak47356	chr18	75561637	75563276	.	1640	150.86	152.45	158.26	141.45
peak47357	chr18	75681783	75683613	.	1831	31.97	30.49	28.59	42.86
peak47358	chr18	75694879	75698066	.	3188	546.49	511.57	524.81	503.64
peak47359	chr18	75818570	75820187	.	1618	125.88	143.98	158.26	145.74
peak47360	chr18	76034239	76035885	.	1647	61.94	76.23	75.56	88.94
peak47361	chr18	76058838	76060758	.	1921	62.94	75.38	87.81	85.73
peak47362	chr18	76149647	76151700	.	2054	87.92	105.87	110.27	86.8
peak47363	chr18	76160566	76161824	.	1259	103.9	101.64	115.38	103.94
peak47364	chr18	76199537	76201417	.	1881	150.86	130.43	131.71	122.16
peak47365	chr18	76215334	76217083	.	1750	71.93	78.77	78.62	80.37
peak47366	chr18	76221577	76224047	.	2471	179.83	190.57	206.25	191.81
peak47367	chr18	76240251	76244037	.	3787	551.49	559.85	572.8	558.3
peak47368	chr18	76246977	76248522	.	1546	138.87	132.13	122.52	141.45
peak47369	chr18	76258464	76260954	.	2491	160.85	149.91	139.88	162.88
peak47370	chr18	76276338	76279048	.	2711	205.81	215.13	215.44	230.39
peak47371	chr18	76378794	76380297	.	1504	47.96	52.51	58.2	56.79
peak47373	chr18	76542744	76545409	.	2666	196.82	215.13	202.16	188.6
peak47374	chr18	76891907	76893140	.	1234	21.98	31.34	28.59	21.43
peak47375	chr18	76929137	76931717	.	2581	479.55	459.06	468.65	378.27
peak47376	chr18	76943329	76945849	.	2521	467.56	418.4	425.77	418.99
peak47377	chr18	77046405	77048254	.	1850	363.66	384.52	358.38	319.33
peak47378	chr18	77054649	77055933	.	1285	53.95	56.75	58.2	46.08
peak47379	chr18	77064439	77067322	.	2884	457.57	442.97	396.16	423.28
peak47380	chr18	77071771	77073694	.	1924	110.9	136.36	116.4	112.52
peak47382	chr18	77121149	77122760	.	1612	46.96	36.42	40.84	36.43
peak47383	chr18	77139122	77141162	.	2041	60.94	70.3	57.18	62.15
peak47386	chr18	77561415	77564757	.	3343	99.91	95.71	84.75	103.94
peak47387	chr18	77565355	77566941	.	1587	66.94	90.63	87.81	96.44
peak47391	chr18	77698711	77700000	.	1290	63.94	67.76	45.95	51.44
peak47392	chr18	77702279	77703247	.	969	54.95	40.65	46.97	46.08
peak47393	chr18	77711153	77714961	.	3809	447.58	420.94	445.17	439.35
peak47394	chr18	77741869	77743523	.	1655	139.87	158.38	190.93	161.81
peak47395	chr18	77746251	77748655	.	2405	270.75	263.41	268.53	241.11
peak47396	chr18	77766510	77768343	.	1834	360.66	315.92	345.11	327.9
peak47397	chr18	77773044	77776513	.	3470	639.4	614.05	578.92	577.58
peak47398	chr18	77793276	77795880	.	2605	386.64	387.91	398.2	368.63
peak47399	chr18	77820577	77823325	.	2749	102.9	127.89	117.42	146.81
peak47400	chr18	77835128	77836439	.	1312	23.98	33.03	21.44	28.93
peak47402	chr18	77937571	77939782	.	2212	500.53	498.87	476.82	515.43
peak47403	chr18	77944118	77945718	.	1601	78.93	60.13	80.66	82.51
peak47405	chr18	78014570	78015650	.	1081	57.95	48.28	71.47	60.01
peak47406	chr18	78046716	78049391	.	2676	105.9	130.43	155.2	142.52
peak47409	chr18	78139109	78143430	.	4322	964.1	912.19	902.59	864.77
peak47410	chr18	78146467	78147601	.	1135	159.85	139.75	146.01	132.88
peak47411	chr18	78149919	78150698	.	780	31.97	30.49	40.84	48.22
peak47413	chr18	78171439	78173163	.	1725	47.96	61.83	44.93	65.37
peak47414	chr18	78276337	78277985	.	1649	9.99	14.4	12.25	16.07
peak47415	chr18	78959471	78961238	.	1768	39.96	40.65	36.76	41.79
peak47416	chr18	78967879	78969950	.	2072	35.97	39.81	26.55	42.86
peak47418	chr18	79062141	79065036	.	2896	354.67	359.12	349.19	332.19
peak47419	chr18	79067339	79069288	.	1950	174.84	180.4	181.74	156.45
peak47420	chr18	79071688	79072914	.	1227	28.97	42.35	43.9	43.93
peak47421	chr18	79078527	79080797	.	2271	87.92	128.74	109.25	113.59
peak47424	chr18	79106324	79110998	.	4675	504.53	520.89	512.56	513.29
peak47426	chr18	79233893	79235174	.	1282	111.9	110.95	102.1	114.66
peak47427	chr18	79256182	79259438	.	3257	668.38	661.48	632.02	635.45
peak47428	chr18	79262842	79264026	.	1185	79.93	92.32	90.87	75.01
peak47430	chr18	79293034	79295512	.	2479	520.52	541.21	502.35	502.57
peak47431	chr18	79296908	79298717	.	1810	175.84	177.86	163.36	167.17
peak47432	chr18	79300164	79301375	.	1212	160.85	158.38	142.94	159.67
peak47433	chr18	79303080	79304493	.	1414	65.94	81.31	51.05	72.87
peak47434	chr18	79335939	79337160	.	1222	29.97	34.73	34.71	38.58
peak47437	chr18	79577165	79579185	.	2021	57.95	43.2	50.03	75.01
peak47439	chr18	80004431	80005621	.	1191	31.97	30.49	33.69	33.22
peak47440	chr18	80040949	80042664	.	1716	87.92	93.17	100.06	78.23
