peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K27me3_Rep1_S7	Arm_P14_Day30_H3K27me3_Rep2_S8	Arm_P14_Day30_H3K27me3_Rep3_S3	Arm_P14_Day30_H3K27me3_Rep4_S4
peak31527	chrX	48100077	48120400	.	20324	400.8	393.22	376.21	378.8
peak31528	chrX	48210894	48229280	.	18387	279.94	300.01	286.11	271.75
peak31529	chrX	48236660	48257387	.	20728	824.71	845.67	883.1	823.47
peak31530	chrX	48286867	48352587	.	65721	1340.15	1368.99	1357.31	1376.23
peak31531	chrX	48515154	48528413	.	13260	262.16	242.73	269.28	267.63
peak31532	chrX	48595787	48622063	.	26277	1165.08	1172.87	1122.68	1170.36
peak31533	chrX	48666171	48695073	.	28903	706.51	749.55	714.79	767.89
peak31534	chrX	48717644	48757829	.	40186	546.55	525.27	530.65	542.46
peak31535	chrX	48763190	48771877	.	8688	79.98	78.64	75.24	65.88
peak31536	chrX	48775880	48780697	.	4818	47.1	42.72	40.59	40.14
peak31537	chrX	48784703	48823004	.	38302	789.16	801.98	803.89	700.98
peak31538	chrX	48825835	48846519	.	20685	279.94	271.86	287.1	273.8
peak31539	chrX	48853395	48876283	.	22889	354.59	347.59	347.5	361.3
peak31540	chrX	48879074	48913601	.	34528	332.37	394.19	362.35	352.03
peak31541	chrX	48917281	48931014	.	13734	108.42	125.25	102.96	108.08
peak31542	chrX	48986327	48991030	.	4704	42.66	43.69	29.7	23.67
peak31543	chrX	49285818	49296253	.	10436	278.16	327.2	292.06	279.98
peak31544	chrX	49302078	49309246	.	7169	78.21	94.18	83.16	78.23
peak31545	chrX	49311643	49350528	.	38886	536.77	485.46	480.16	466.29
peak31546	chrX	49371192	49391027	.	19836	105.75	95.15	81.18	80.29
peak31547	chrX	49393332	49404103	.	10772	46.21	33.98	47.52	31.91
peak31548	chrX	49464800	49500399	.	35600	215.95	180.59	194.04	190.43
peak31551	chrX	50474572	50484818	.	10247	103.09	87.38	82.17	79.26
peak31552	chrX	50487964	50546399	.	58436	834.48	848.58	806.86	836.85
peak31553	chrX	50630849	50678891	.	48043	1121.53	1010.72	1056.35	1038.6
peak31554	chrX	50682191	50686271	.	4081	51.54	71.85	67.32	56.61
peak31555	chrX	50689791	50694491	.	4701	63.1	45.63	58.41	77.2
peak31556	chrX	50697596	50720763	.	23168	360.81	356.33	346.51	338.65
peak31557	chrX	50724700	50796319	.	71620	1438.8	1419.48	1336.52	1418.43
peak31559	chrX	50818332	50836772	.	18441	303.93	309.72	285.12	316.01
peak31560	chrX	50899128	50923914	.	24787	546.55	557.31	645.49	557.9
peak31561	chrX	50927765	50931435	.	3671	60.43	52.43	50.49	52.5
peak31562	chrX	50935770	50963985	.	28216	682.52	717.51	665.29	681.42
peak31563	chrX	50966335	50992197	.	25863	726.06	737.9	712.81	744.21
peak31564	chrX	51022369	51105275	.	82907	1772.06	1812.7	1752.33	1669.59
peak31565	chrX	51205867	51230863	.	24997	943.79	983.54	940.52	903.76
peak31566	chrX	51234289	51238366	.	4078	58.65	68.94	74.25	74.11
peak31567	chrX	51240156	51269680	.	29525	434.57	407.78	389.08	359.24
peak31568	chrX	51272226	51352809	.	80584	995.34	969.95	921.71	922.29
peak31569	chrX	51353726	51425893	.	72168	698.51	645.66	633.61	644.37
peak31570	chrX	51440732	51478455	.	37724	191.96	152.43	192.06	183.22
peak31571	chrX	51566908	51572286	.	5379	47.99	56.31	49.5	37.06
peak31572	chrX	51676552	51685700	.	9149	37.33	33.98	30.69	37.06
peak31573	chrX	52160834	52168951	.	8118	20.44	24.27	8.91	12.35
peak31574	chrX	52355520	52361633	.	6114	63.1	48.55	65.34	54.56
peak31575	chrX	52433226	52497157	.	63932	202.62	211.66	198.99	209.99
peak31576	chrX	52498117	52510396	.	12280	39.99	45.63	49.5	49.41
peak31577	chrX	52521548	52536183	.	14636	87.98	67.96	80.19	80.29
peak31578	chrX	52539532	52554714	.	15183	107.53	105.83	118.8	93.67
peak31579	chrX	52561947	52580796	.	18850	117.31	104.86	106.92	99.85
peak31580	chrX	52583652	52586779	.	3128	14.22	14.56	19.8	12.35
peak31581	chrX	52595035	52734145	.	139111	2982.46	2999.16	2821.55	2943.91
peak31582	chrX	52745429	52757201	.	11773	145.75	162.14	152.46	161.61
peak31583	chrX	52763098	52817445	.	54348	920.69	939.85	898.94	921.26
peak31584	chrX	52828032	52911172	.	83141	2554.11	2473.89	2441.38	2406.6
peak31585	chrX	52973981	52986073	.	12093	179.52	152.43	176.22	154.4
peak31586	chrX	53037855	53175751	.	137897	3230.4	3257.42	3296.76	3339.18
peak31587	chrX	53177842	53210646	.	32805	641.64	624.3	607.87	577.46
peak31588	chrX	53214005	53240348	.	26344	410.58	471.87	429.67	443.65
peak31589	chrX	53269804	53298412	.	28609	953.57	945.67	925.67	952.14
peak31590	chrX	53300830	53345203	.	44374	648.75	664.11	620.74	636.13
peak31591	chrX	53373706	53422373	.	48668	1009.56	965.09	915.77	975.81
peak31592	chrX	53425409	53444401	.	18993	187.51	163.11	173.25	156.46
peak31593	chrX	53450791	53459904	.	9114	63.1	65.05	45.54	59.7
peak31594	chrX	53466221	53475572	.	9352	82.65	63.11	75.24	70
peak31595	chrX	53581527	53663269	.	81743	1189.96	1247.63	1199.9	1244.47
peak31596	chrX	53671393	53700210	.	28818	124.42	126.22	137.61	165.72
peak31597	chrX	53710738	53720935	.	10198	9.78	11.65	7.92	12.35
peak31598	chrX	53973598	53979197	.	5600	9.78	10.68	15.84	5.15
peak31602	chrX	56268378	56277845	.	9468	16	16.51	8.91	16.47
peak31604	chrX	56328659	56333004	.	4346	16	16.51	14.85	11.32
peak31605	chrX	56337168	56346417	.	9250	67.54	84.47	63.36	64.85
peak31606	chrX	56369181	56403137	.	33957	395.47	373.8	355.42	378.8
peak31607	chrX	56405360	56410819	.	5460	47.1	60.2	56.43	63.82
peak31608	chrX	56417278	56426087	.	8810	109.31	98.06	90.09	91.61
peak31609	chrX	56432201	56454839	.	22639	831.82	868	880.13	854.35
peak31610	chrX	56512142	56576359	.	64218	738.5	744.69	695.98	714.36
peak31611	chrX	56600389	56606300	.	5912	126.19	92.24	115.83	101.9
peak31612	chrX	56669850	56682269	.	12420	92.42	99.03	78.21	91.61
peak31613	chrX	56682770	56692764	.	9995	91.54	100.98	93.06	92.64
peak31614	chrX	56695375	56773446	.	78072	1158.86	1211.7	1057.34	1131.24
peak31615	chrX	56775088	56788493	.	13406	127.97	137.87	151.47	143.08
peak31616	chrX	56812409	56835653	.	23245	357.26	379.63	366.31	377.77
peak31617	chrX	56840273	56879674	.	39402	423.02	437.88	409.87	396.3
peak31618	chrX	56885724	57013869	.	128146	1509.89	1602.98	1562.25	1559.45
peak31619	chrX	57014442	57051815	.	37374	1045.99	1072.86	1043.48	1013.9
peak31620	chrX	57069651	57110556	.	40906	670.96	676.73	655.39	664.95
peak31621	chrX	57115881	57135948	.	20068	107.53	116.51	108.9	113.23
peak31622	chrX	57138335	57153207	.	14873	93.31	102.92	99	100.88
peak31624	chrX	57167303	57224762	.	57460	779.38	799.06	776.17	783.33
peak31626	chrX	57351357	57358435	.	7079	75.54	91.27	68.31	80.29
peak31627	chrX	57360036	57366767	.	6732	65.76	66.99	65.34	68.97
peak31628	chrX	57399288	57448955	.	49668	1564.1	1579.68	1512.75	1551.22
peak31629	chrX	57455830	57485265	.	29436	536.77	519.44	447.49	448.79
peak31630	chrX	57487109	57493180	.	6072	58.65	57.28	40.59	52.5
peak31631	chrX	57494766	57536995	.	42230	455.9	434.97	432.64	454.97
peak31633	chrX	57912920	57926762	.	13843	377.7	404.87	407.89	409.68
peak31634	chrX	58013015	58042211	.	29197	581.21	590.32	563.32	606.28
peak31635	chrX	58209386	58213885	.	4500	32.88	29.13	27.72	33.97
peak31638	chrX	58814593	58825151	.	10559	63.1	66.02	60.39	57.64
peak31640	chrX	58955148	58986504	.	31357	298.6	322.34	279.18	335.56
peak31641	chrX	58991951	59037463	.	45513	603.42	568.96	548.47	632.01
peak31642	chrX	59039223	59054878	.	15656	128.86	117.48	135.63	147.2
peak31643	chrX	59132072	59211253	.	79182	1380.14	1424.33	1289	1314.47
peak31645	chrX	59224486	59233240	.	8755	77.32	71.85	62.37	64.85
peak31646	chrX	59236630	59241734	.	5105	38.21	38.84	36.63	45.29
peak31647	chrX	59297805	59304010	.	6206	64.87	61.17	56.43	52.5
peak31648	chrX	59314563	59332052	.	17490	158.19	163.11	156.42	124.55
peak31650	chrX	59358263	59364660	.	6398	67.54	48.55	46.53	56.61
peak31651	chrX	59373107	59392105	.	18999	180.4	168.94	157.41	182.19
peak31652	chrX	59475389	59499911	.	24523	196.4	211.66	199.98	203.81
peak31653	chrX	59518170	59524308	.	6139	77.32	67.96	72.27	92.64
peak31654	chrX	59528490	59587239	.	58750	866.48	870.91	858.34	895.53
peak31655	chrX	59593666	59644071	.	50406	856.7	878.68	799.93	839.94
peak31656	chrX	59648174	59669241	.	21068	191.07	215.54	206.91	182.19
peak31657	chrX	59679856	59692687	.	12832	131.53	111.66	88.11	106.02
peak31658	chrX	59697869	59704902	.	7034	55.1	60.2	64.35	83.38
peak31659	chrX	59708778	59716447	.	7670	76.43	84.47	73.26	62.79
peak31661	chrX	59985063	59995686	.	10624	70.21	82.53	70.29	79.26
peak31662	chrX	60002214	60017827	.	15614	150.19	175.74	146.52	143.08
peak31663	chrX	60021636	60034085	.	12450	122.64	103.89	133.65	117.34
peak31664	chrX	60037017	60044078	.	7062	23.99	23.3	28.71	28.82
peak31665	chrX	60065519	60072831	.	7313	32.88	34.95	33.66	33.97
peak31666	chrX	60111050	60121326	.	10277	66.65	62.14	78.21	62.79
peak31667	chrX	60125510	60129276	.	3767	24.88	27.19	35.64	25.73
peak31668	chrX	60134348	60199503	.	65156	784.72	829.16	805.87	793.62
peak31669	chrX	60205294	60219302	.	14009	97.76	104.86	91.08	88.52
peak31670	chrX	60404772	60442684	.	37913	1087.76	1102.96	1081.1	1119.92
peak31671	chrX	60445988	60501160	.	55173	391.03	414.58	401.95	383.94
peak31673	chrX	60536287	60557184	.	20898	488.78	453.42	497.98	437.47
peak31675	chrX	60884597	60903261	.	18665	232.84	241.76	262.35	255.28
peak31676	chrX	61254041	61263975	.	9935	40.88	50.49	34.65	48.38
peak31684	chrX	67491582	67497469	.	5888	39.99	46.6	31.68	41.17
peak31685	chrX	68631075	68675052	.	43978	582.98	600.03	594.01	588.78
peak31686	chrX	68818594	68822332	.	3739	17.77	25.24	32.67	31.91
peak31687	chrX	69353702	69366268	.	12567	120.86	125.25	95.04	137.93
peak31688	chrX	69931998	69936429	.	4432	33.77	40.78	43.56	22.65
peak31690	chrX	70319202	70325528	.	6327	55.99	28.16	43.56	37.06
peak31691	chrX	70326789	70335758	.	8970	66.65	56.31	63.36	70
peak31692	chrX	70365009	70385294	.	20286	353.7	344.68	305.92	301.6
peak31693	chrX	70393514	70405189	.	11676	99.53	121.36	91.08	101.9
peak31694	chrX	70407231	70417211	.	9981	97.76	89.32	106.92	89.55
peak31695	chrX	70423858	70456902	.	33045	464.79	491.28	448.48	451.88
peak31696	chrX	70477244	70511600	.	34357	813.16	860.23	790.03	803.91
peak31697	chrX	70522958	70531926	.	8969	75.54	74.76	72.27	62.79
peak31698	chrX	70540389	70604877	.	64489	480.78	500.99	436.6	439.53
peak31701	chrX	71038148	71077220	.	39073	301.27	291.27	300.97	281.01
peak31702	chrX	71093819	71102512	.	8694	44.43	40.78	46.53	38.09
peak31703	chrX	71120517	71125106	.	4590	12.44	8.74	7.92	9.26
peak31704	chrX	71128395	71149353	.	20959	98.65	89.32	81.18	86.46
peak31705	chrX	71156881	71237740	.	80860	1041.55	1017.52	984.08	937.73
peak31706	chrX	71279147	71284575	.	5429	35.55	55.34	59.4	42.2
peak31708	chrX	71305196	71362401	.	57206	1117.09	1198.11	1118.72	1112.72
peak31709	chrX	71493998	71535951	.	41954	1686.74	1737.94	1736.49	1721.06
peak31710	chrX	71536891	71558949	.	22059	490.56	503.91	470.26	451.88
peak31711	chrX	71567508	71617630	.	50123	1245.95	1269.96	1288.01	1255.79
peak31712	chrX	71624399	71674123	.	49725	1033.55	1082.57	1040.51	1043.75
peak31713	chrX	71675399	71683357	.	7959	71.98	74.76	63.36	67.94
peak31714	chrX	71696835	71701052	.	4218	18.66	27.19	21.78	19.56
peak31715	chrX	71705590	71712499	.	6910	46.21	42.72	45.54	45.29
peak31716	chrX	71740617	71765842	.	25226	194.62	171.85	206.91	145.14
peak31717	chrX	71768990	71814441	.	45452	611.42	631.1	619.75	610.4
peak31718	chrX	71842679	71865930	.	23252	123.53	121.36	118.8	121.46
peak31721	chrX	71945203	71964883	.	19681	134.19	98.06	132.66	80.29
peak31723	chrX	72810053	72842503	.	32451	288.83	248.55	257.4	256.31
peak31724	chrX	72852968	72862637	.	9670	82.65	54.37	62.37	51.47
peak31725	chrX	72868594	72873215	.	4622	17.77	21.36	23.76	16.47
peak31726	chrX	72880807	72907119	.	26313	676.3	721.39	633.61	642.31
peak31727	chrX	72966288	73001913	.	35626	1249.5	1313.65	1254.35	1330.94
peak31728	chrX	73010898	73066158	.	55261	1531.22	1599.1	1587.99	1554.3
peak31729	chrX	73082240	73116229	.	33990	633.64	671.87	622.72	646.43
peak31731	chrX	73131611	73136033	.	4423	56.88	55.34	44.55	46.32
peak31732	chrX	73151313	73168405	.	17093	205.29	219.43	214.83	199.69
peak31733	chrX	73175571	73214463	.	38893	1077.99	1133.06	1158.32	1055.07
peak31734	chrX	73238468	73268169	.	29702	796.27	896.16	880.13	847.15
peak31735	chrX	73269459	73291850	.	22392	263.94	245.64	235.62	244.98
peak31736	chrX	73306858	73342651	.	35794	1405.03	1437.93	1484.04	1418.43
peak31737	chrX	73364307	73432861	.	68555	1387.25	1313.65	1346.42	1304.17
peak31738	chrX	73456522	73543947	.	87426	1301.94	1377.73	1345.43	1316.53
peak31739	chrX	73546999	73561627	.	14629	165.3	143.7	152.46	142.05
peak31740	chrX	73564800	73679070	.	114271	2865.15	2883.62	2867.09	2856.42
peak31741	chrX	73740572	73765558	.	24987	569.65	608.76	564.31	625.84
peak31742	chrX	73769213	73775897	.	6685	109.31	106.8	109.89	111.17
peak31743	chrX	73798765	73852455	.	53691	2356.82	2467.1	2378.02	2442.62
peak31744	chrX	73866218	73888367	.	22150	199.96	199.04	174.24	200.72
peak31745	chrX	73983553	73987246	.	3694	22.22	24.27	27.72	20.59
peak31746	chrX	73997422	74002492	.	5071	15.11	17.48	18.81	16.47
peak31747	chrX	74085520	74212958	.	127439	4531.45	4686.61	4603.58	4534.24
peak31748	chrX	74323459	74328711	.	5253	61.32	58.25	61.38	60.73
peak31749	chrX	74354784	74363720	.	8937	167.96	163.11	183.15	176.02
peak31750	chrX	74459452	74551758	.	92307	1572.99	1520.46	1541.46	1629.45
peak31751	chrX	74557327	74608074	.	50748	506.56	482.55	496	482.76
peak31753	chrX	74678302	74691742	.	13441	89.76	97.09	81.18	89.55
peak31754	chrX	74697903	74707644	.	9742	80.87	78.64	96.03	72.05
peak31755	chrX	74713014	74724588	.	11575	137.75	150.49	138.6	135.87
peak31756	chrX	74727678	74733380	.	5703	45.32	49.52	40.59	44.26
peak31758	chrX	74798478	74803514	.	5037	37.33	29.13	35.64	37.06
peak31759	chrX	74860593	74864140	.	3548	23.11	30.1	27.72	36.03
peak31760	chrX	74866456	74906625	.	40170	431.91	490.31	422.74	437.47
peak31761	chrX	74911400	74968403	.	57004	773.16	769.94	782.11	759.65
peak31762	chrX	74971388	74981412	.	10025	92.42	107.77	88.11	89.55
peak31763	chrX	75085050	75096239	.	11190	239.95	304.87	266.31	303.66
peak31764	chrX	75130825	75216295	.	85471	2032.44	2147.67	2139.43	2068.97
peak31765	chrX	75219138	75226022	.	6885	135.08	140.78	113.85	113.23
peak31766	chrX	75226929	75241791	.	14863	529.66	551.48	543.52	542.46
peak31767	chrX	75246201	75282584	.	36384	460.34	471.87	428.68	482.76
peak31769	chrX	75306921	75326301	.	19381	238.17	175.74	199.98	191.46
peak31770	chrX	75328514	75357508	.	28995	363.48	341.76	346.51	369.53
peak31771	chrX	75361568	75382423	.	20856	606.98	597.11	573.22	601.13
peak31772	chrX	75463076	75513523	.	50448	2548.78	2638.95	2517.61	2555.85
peak31773	chrX	75562288	75609589	.	47302	622.97	613.62	566.29	590.84
peak31774	chrX	75612937	75622593	.	9657	106.64	100	90.09	91.61
peak31775	chrX	75657648	75700398	.	42751	588.32	570.9	549.46	614.52
peak31776	chrX	75766572	75787569	.	20998	251.5	281.57	250.47	252.19
peak31777	chrX	75869898	75877863	.	7966	66.65	56.31	54.45	66.91
peak31778	chrX	76364481	76368052	.	3572	30.22	25.24	45.54	35
peak31781	chrX	77267344	77275404	.	8061	47.99	53.4	30.69	44.26
peak31782	chrX	77293924	77313054	.	19131	91.54	79.62	97.02	88.52
peak31783	chrX	77322199	77340223	.	18025	93.31	85.44	82.17	73.08
peak31784	chrX	77347115	77360762	.	13648	112.86	88.35	121.77	115.29
peak31785	chrX	77362753	77396129	.	33377	375.92	322.34	319.78	343.8
peak31786	chrX	77400953	77425009	.	24057	319.04	325.26	297.01	311.89
peak31787	chrX	77436596	77466378	.	29783	840.7	850.52	795.97	835.82
peak31788	chrX	77470459	77503639	.	33181	848.7	785.47	765.28	793.62
peak31789	chrX	77665334	77752508	.	87175	1171.3	1109.76	1083.08	1143.6
peak31790	chrX	77801721	77847810	.	46090	858.48	867.03	795.97	788.47
peak31791	chrX	77895359	77900140	.	4782	24.88	30.1	32.67	36.03
peak31794	chrX	78418964	78444522	.	25559	325.26	309.72	277.2	289.24
peak31795	chrX	78585104	78632071	.	46968	909.13	1023.35	908.84	917.14
peak31796	chrX	78663501	78669630	.	6130	61.32	54.37	66.33	64.85
peak31797	chrX	78941070	78944492	.	3423	32.88	28.16	32.67	38.09
peak31798	chrX	79538556	79543428	.	4873	32.88	42.72	31.68	28.82
peak31801	chrX	82084884	82090684	.	5801	46.21	60.2	51.48	60.73
peak31802	chrX	85039002	85053610	.	14609	55.99	47.57	34.65	45.29
peak31803	chrX	85108342	85124214	.	15873	11.55	8.74	9.9	7.21
peak31804	chrX	85212283	85225212	.	12930	18.66	24.27	29.7	23.67
peak31805	chrX	85229279	85239131	.	9853	6.22	8.74	13.86	4.12
peak31806	chrX	85519615	85574012	.	54398	1535.66	1533.08	1400.87	1390.64
peak31807	chrX	85646182	85695073	.	48892	458.57	439.83	444.52	456
peak31808	chrX	85776451	85780730	.	4280	23.11	29.13	23.76	27.79
peak31809	chrX	85789560	85803374	.	13815	154.63	160.2	144.54	147.2
peak31810	chrX	85809929	85838516	.	28588	478.12	492.25	501.94	487.91
peak31811	chrX	85843378	85860688	.	17311	426.57	450.51	485.11	486.88
peak31812	chrX	85904781	85916697	.	11917	124.42	122.34	126.72	141.02
peak31813	chrX	85919020	85958378	.	39359	496.78	498.08	482.14	478.64
peak31818	chrX	90712304	90717777	.	5474	55.1	59.23	52.47	53.53
peak31821	chrX	93048989	93077914	.	28926	193.74	209.72	209.88	200.72
peak31823	chrX	93126728	93132576	.	5849	23.11	16.51	17.82	16.47
peak31824	chrX	93210528	93215609	.	5082	25.77	31.07	35.64	36.03
peak31825	chrX	93218822	93235801	.	16980	111.09	114.57	102.96	112.2
peak31826	chrX	93237850	93261505	.	23656	325.26	336.91	349.48	327.33
peak31827	chrX	93269406	93303177	.	33772	2432.36	2364.18	2401.78	2339.69
peak31828	chrX	93633928	93698218	.	64291	2319.49	2400.11	2330.5	2259.4
peak31829	chrX	93704400	93717578	.	13179	113.75	144.67	117.81	117.34
peak31830	chrX	93834502	93881336	.	46835	1285.94	1314.62	1359.29	1324.76
peak31831	chrX	93883030	93919116	.	36087	471.01	447.59	469.27	460.12
peak31832	chrX	93923451	93950661	.	27211	287.05	326.23	324.73	295.42
peak31833	chrX	93956162	93966568	.	10407	98.65	106.8	125.73	131.76
peak31835	chrX	93993488	94067690	.	74203	943.79	1099.08	1000.91	988.17
peak31836	chrX	94123591	94185246	.	61656	1479.68	1544.73	1535.52	1443.13
peak31837	chrX	94215448	94232599	.	17152	285.27	260.21	257.4	252.19
peak31838	chrX	94285410	94368189	.	82780	1862.7	1868.04	1719.66	1849.72
peak31839	chrX	94445192	94532524	.	87333	1138.42	1168.98	1122.68	1084.92
peak31840	chrX	94536428	94606079	.	69652	1145.53	1159.27	1145.45	1103.45
peak31841	chrX	94608797	94642699	.	33903	1207.74	1256.37	1190	1175.51
peak31842	chrX	94649208	94721368	.	72161	1491.23	1472.88	1434.53	1652.09
peak31843	chrX	94760716	94771203	.	10488	111.98	110.68	110.88	127.64
peak31844	chrX	94800818	94825943	.	25126	726.06	662.16	649.45	699.95
peak31845	chrX	94834725	94865744	.	31020	372.36	389.34	366.31	386
peak31846	chrX	94986961	95047948	.	60988	1305.49	1241.8	1275.14	1248.59
peak31847	chrX	95050401	95073076	.	22676	244.39	226.22	242.55	227.48
peak31848	chrX	95089918	95125039	.	35122	259.5	246.61	248.49	260.42
peak31849	chrX	95125523	95242567	.	117045	1681.41	1672.89	1612.74	1700.47
peak31850	chrX	95245650	95259837	.	14188	119.97	116.51	117.81	108.08
peak31852	chrX	95295391	95301044	.	5654	43.55	35.92	45.54	23.67
peak31853	chrX	95301810	95308777	.	6968	39.99	45.63	47.52	48.38
peak31854	chrX	95315664	95320152	.	4489	21.33	10.68	23.76	16.47
peak31855	chrX	95356980	95369872	.	12893	84.43	67.96	82.17	95.73
peak31856	chrX	95370185	95412505	.	42321	214.18	225.25	208.89	204.84
peak31857	chrX	95444601	95462805	.	18205	207.95	204.86	227.7	217.19
peak31858	chrX	95470497	95482688	.	12192	79.98	70.88	68.31	85.44
peak31859	chrX	95486004	95503643	.	17640	69.32	68.94	78.21	64.85
peak31860	chrX	95538789	95551650	.	12862	48.88	62.14	63.36	53.53
peak31861	chrX	95567096	95573262	.	6167	46.21	39.81	37.62	44.26
peak31862	chrX	95574063	95579730	.	5668	21.33	19.42	22.77	17.5
peak31863	chrX	95585812	95614192	.	28381	206.18	186.42	190.08	184.25
peak31864	chrX	95620405	95628067	.	7663	57.77	41.75	51.48	46.32
peak31865	chrX	95647395	95693267	.	45873	888.69	945.67	872.2	859.5
peak31866	chrX	95698096	95734167	.	36072	614.09	641.78	617.77	545.55
peak31867	chrX	95816444	95826376	.	9933	74.65	81.56	83.16	64.85
peak31868	chrX	95841383	95848213	.	6831	79.09	72.82	63.36	72.05
peak31869	chrX	95860964	95869388	.	8425	96.87	81.56	93.06	83.38
peak31870	chrX	95875464	95917903	.	42440	665.63	721.39	657.37	647.45
peak31871	chrX	95957040	95998210	.	41171	763.39	771.88	761.32	789.5
peak31872	chrX	96001554	96018862	.	17309	696.74	641.78	696.97	682.45
peak31873	chrX	96030677	96036823	.	6147	63.1	61.17	53.46	44.26
peak31874	chrX	96039885	96055453	.	15569	178.63	171.85	150.48	167.78
peak31875	chrX	96063165	96066449	.	3285	48.88	47.57	43.56	43.23
peak31876	chrX	96069056	96080087	.	11032	123.53	104.86	108.9	124.55
peak31877	chrX	96083718	96094049	.	10332	137.75	154.38	155.43	144.11
peak31878	chrX	96178370	96246033	.	67664	1541	1680.66	1480.08	1570.77
